config_id,family,ell,offset_x_mm,apod,beam_waist_mm,focal_length_mm,k_r,eta_out,corr_out,E_roi,core_ratio,core_min_Pa,peak_roi_Pa,w_1.0lam,w_1.5lam,w_2.0lam,winding_std,centroid_x_mm,centroid_y_mm,core_x_mm,core_y_mm,trap_crosstalk_mean_pct,trap_crosstalk_max_pct,barrier_reduction_pct,pass_hard,J
bg_l3_w0.6_kr4234_cos,bg,3,0.0,cosine_taper,0.6,nan,4233.952363328562,0.006011456603466401,0.9999694508404837,0.0657509608616453,0.4782915084980649,0.0008953638579382796,0.08583160596101112,1.0,-5.0,1.0,1.8856180831641267,3.1408320417158144,2.977108962717021,3.8056180904522616,2.8751859296482416,0.33764311427260496,0.8806728051618811,-0.32265295186038045,True,0.3182758795192715
bg_l3_w0.8_kr4234_cos,bg,3,0.0,cosine_taper,0.8,nan,4233.952363328562,0.008185367759233876,0.9999438957768771,0.06534430498975516,0.48057813488451706,0.0012932958230605662,0.11701249549242175,1.0,-5.0,1.0,1.8856180831641267,3.141839007435352,2.9795830305133197,3.8056180904522616,2.8751859296482416,0.4490637728965414,1.2036163813502927,-0.43620369864485475,True,0.2964884363937445
bg_l3_w0.4_kr8468_cos,bg,3,0.0,cosine_taper,0.4,nan,8467.904726657123,0.0019014438865063337,0.9999965156432039,0.0723876692279955,0.5111775330485481,0.00024944798344986264,0.02963472878769507,1.0,-4.0,2.0,1.247219128924647,3.1620378381067793,2.9507272914466243,2.6936381909547746,2.9659597989949753,0.1282238939515489,0.5011431409506882,-0.003707257295859634,True,0.3618613941146298
bg_l3_w0.6_kr8468_cos,bg,3,0.0,cosine_taper,0.6,nan,8467.904726657123,0.0036275846377544618,0.9999872511902135,0.06597983265148061,0.49052939323533884,0.0005773151642233854,0.053042567083698665,1.0,-4.0,1.0,1.4142135623730951,3.156944678742589,2.983440142097632,2.8751859296482416,3.056733668341709,0.2317436805613388,1.092963493558144,0.035377582561924026,True,0.34248043429474107
bg_l3_w0.8_kr8468_cos,bg,3,0.0,cosine_taper,0.8,nan,8467.904726657123,0.004793724578699717,0.9999780430884053,0.06470471386258463,0.48785481960428567,0.00022091403641033588,0.06908319743057854,1.0,-4.0,0.0,1.6996731711975948,3.15369740201502,2.990719143944654,2.8751859296482416,3.056733668341709,0.3024795606998901,1.4271407445215107,-0.0017920873998322762,True,0.33043200963201697
bg_l3_w0.4_kr12702_cos,bg,3,0.0,cosine_taper,0.4,nan,12701.857089985686,0.0011512384219914719,0.9999988702111033,0.06666385457387351,0.538872078448083,0.0005072997537289508,0.016534339975946933,1.0,-0.0,2.0,0.8164965809277261,3.187753830273805,3.0403575212469462,2.4667035175879404,2.035527638190955,0.05411781295795339,0.28192276137753997,-0.030868790583449268,True,0.3961507247772623
bg_l3_w0.6_kr12702_cos,bg,3,0.0,cosine_taper,0.6,nan,12701.857089985686,0.0015605002291400674,0.9999979665932481,0.05413161209779154,0.5522475370966731,0.000612159375842538,0.022466124315007115,1.0,-2.0,1.0,0.47140452079103157,3.149229144425654,3.0783572578767817,1.922060301507538,3.1475075376884427,0.0851177069150837,0.35137858722346227,-0.07360063904371383,True,0.44102310603079653
bg_l3_w0.8_kr12702_cos,bg,3,0.0,cosine_taper,0.8,nan,12701.857089985686,0.0017958045818567841,0.9999971968726473,0.05350005231605493,0.5718540963003486,0.0004283296087634354,0.0271946696941647,2.0,-4.0,1.0,1.2472191289246473,3.119116729229058,3.0666826397484996,3.2382814070351764,2.5801708542713575,0.10927870027116703,0.36426528662309365,-0.08155504717293205,True,0.3597128991988517
bg_l1_w0.6_kr4234_off0.2_cos,bg,1,0.2,cosine_taper,0.6,nan,4233.952363328562,0.01343519011291751,0.9998551229991752,0.13858924234922268,0.7263783664275489,0.002184750633756838,0.24865830946399406,-1.0,1.0,-3.0,0.9428090415820634,2.975832022906546,3.0472166531398313,2.9659597989949753,2.9659597989949753,0.789722512948958,2.684121559111158,-0.8133160906082626,True,0.2770117808313861
plastic_l1_f1.5_cos,plastic,1,0.0,cosine_taper,nan,1.5,nan,0.017771536862567425,0.9996996619351608,0.15732632327904825,0.7760587283446719,0.004864114701545725,0.35263978683037167,0.0,1.0,2.0,0.816496580927726,2.975004619913202,3.038491271404533,2.9659597989949753,2.9659597989949753,1.0237848780558352,4.7659541215268595,-1.6422075038836637,True,0.25849814255381987
plastic_l1_f1.5_off0.2_cos,plastic,1,0.2,cosine_taper,nan,1.5,nan,0.019185252671877578,0.9996734854302521,0.17403631981046053,0.7863098037550745,0.00510529295400425,0.4257220082600709,-1.0,1.0,1.0,1.4332917616497527e-16,2.9137493040133466,2.79690562666296,3.8056180904522616,3.1475075376884427,1.0121196949221503,6.640778175704224,-1.8641001899986298,True,0.37126532114225397
plastic_l1_f2.0_cos,plastic,1,0.0,cosine_taper,nan,2.0,nan,0.017546217296661573,0.9997010998359336,0.14129631634789594,0.732109695107714,0.0026876993681659257,0.32514937811839423,-0.0,1.0,1.0,0.4714045207910317,2.977137908341139,3.038313564752889,3.4425226130653273,2.4893969849246234,1.0590270616469464,4.573081983494809,-1.6530887933420502,True,0.3074091353547864
plastic_l1_f2.0_off0.2_cos,plastic,1,0.2,cosine_taper,nan,2.0,nan,0.018347845880129797,0.9996888848109438,0.15816841186519387,0.7920402024848593,0.00831275879256158,0.3962838927707885,-1.0,1.0,2.0,0.47140452079103157,2.9261557258498767,2.824406954179156,2.5801708542713575,3.4425226130653273,0.9988148723278689,6.0236391706614665,-1.758609922693788,True,0.3051073038301088
plastic_l1_f2.5_cos,plastic,1,0.0,cosine_taper,nan,2.5,nan,0.017526788794627542,0.9996987492112174,0.128914857513426,0.7176430572164706,0.0049979707638147745,0.313360338062517,-0.0,1.0,1.0,0.4714045207910318,2.9787823771460977,3.038013324489215,3.4425226130653273,2.4893969849246234,1.0877891023599524,4.501253094020827,-1.608397614525492,True,0.3041460371255207
plastic_l1_f2.5_off0.2_cos,plastic,1,0.2,cosine_taper,nan,2.5,nan,0.018017353213682266,0.9996924761311078,0.1437828233003487,0.7937657129244777,0.00978886962966885,0.3745055938070262,-1.0,1.0,1.0,2.398355846665908e-16,2.935641461368752,2.848852924916793,2.8751859296482416,3.1475075376884427,1.019609821673782,5.626936756448415,-1.6587151133003353,True,0.3755701879310426
plastic_l2_f1.5_cos,plastic,2,0.0,cosine_taper,nan,1.5,nan,0.043574971144112774,0.9982045067132848,0.13576778242964538,0.8003076539102928,0.02035934582878648,0.8660404972131797,2.0,2.0,2.0,2.8665835232995054e-16,2.9575892914464577,3.0121738875539616,3.4425226130653273,2.7844120603015083,2.996485098349239,8.305414405929291,-2.350821659189073,False,-1.0
plastic_l2_f1.5_off0.2_cos,plastic,2,0.2,cosine_taper,nan,1.5,nan,0.04158409394959755,0.9983500657676774,0.13532901363879385,0.7662039668445285,0.005566104841321309,0.8012392102348653,2.0,3.0,1.0,0.8164965809277259,2.9802308242809223,3.003439959701163,3.4425226130653273,2.5801708542713575,2.9102466007321657,9.30655653690781,-2.6083653348355718,False,-1.0
plastic_l2_f2.0_cos,plastic,2,0.0,cosine_taper,nan,2.0,nan,0.04216251729171004,0.9983272552587831,0.1358090771574277,0.8269385151010408,0.026060522696508073,0.865209362012416,2.0,2.0,2.0,3.1401849173675503e-16,2.958599416877866,3.013406207968156,3.4425226130653273,2.7844120603015083,2.913218821397957,6.863223095664477,-2.2029653000491756,False,-1.0
plastic_l2_f2.0_off0.2_cos,plastic,2,0.2,cosine_taper,nan,2.0,nan,0.041114806920440096,0.998398118946546,0.1350869579392367,0.7814644765721649,0.012518298782984088,0.8008134916375708,2.0,2.0,2.0,2.5639502485114184e-16,2.9750862225069032,3.003890952127638,3.4425226130653273,2.5801708542713575,2.875745976764213,7.714795651623224,-2.37099718612388,False,-1.0
plastic_l2_f2.5_cos,plastic,2,0.0,cosine_taper,nan,2.5,nan,0.04108215346913445,0.9984219604684904,0.1359879533649753,0.8462000295021601,0.02994385876851592,0.8609252836729219,2.0,2.0,2.0,0.0,2.9591796373976558,3.014067280944171,3.4425226130653273,2.7844120603015083,2.824378295962979,6.992518447282176,-2.0761667294799446,False,-1.0
plastic_l2_f2.5_off0.2_cos,plastic,2,0.2,cosine_taper,nan,2.5,nan,0.04048594937112467,0.9984567309829492,0.13519239471864808,0.7999987397221722,0.021556851604469157,0.8020675100454134,2.0,2.0,2.0,2.5639502485114184e-16,2.9719676761029783,3.004875119589464,3.4425226130653273,2.5801708542713575,2.8279976841084076,6.69834403669191,-2.1739940221561005,False,-1.0
plastic_l3_f1.5_cos,plastic,3,0.0,cosine_taper,nan,1.5,nan,0.014082041499751757,0.9998108026860965,0.06438070397067792,0.47959612041760474,0.006075198802239724,0.19878162390928558,0.0,-5.0,1.0,2.160246899469287,3.139997276624721,2.992602601806902,2.9659597989949753,2.4893969849246234,0.8975500266261407,3.0795600808398573,-0.3117458321069133,True,0.2372362844085065
plastic_l3_f1.5_off0.2_cos,plastic,3,0.2,cosine_taper,nan,1.5,nan,0.01614631683314182,0.9997684219219785,0.09463595635279813,0.677699063055829,0.004308896918661717,0.3170588080480878,1.0,-3.0,3.0,0.9428090415820632,2.997456222766349,3.16918762413003,2.5801708542713575,2.4893969849246234,1.000069822039021,3.4575551972077516,-0.10657138835781232,True,0.23768220438416432
plastic_l3_f2.0_cos,plastic,3,0.0,cosine_taper,nan,2.0,nan,0.014488281856494444,0.9998018248086878,0.0642665564293407,0.47871275882729974,0.006615775700425347,0.20396376650129222,-0.0,-5.0,1.0,2.160246899469287,3.139034263464809,2.9942691282474994,2.9659597989949753,2.4893969849246234,0.9332378306881559,3.2200108747174827,-0.4166107872372038,True,0.23312191323437642
plastic_l3_f2.0_off0.2_cos,plastic,3,0.2,cosine_taper,nan,2.0,nan,0.015422441953260896,0.9997897631172767,0.08422616890255254,0.6697840360385436,0.004951434980909857,0.2948712428636888,-0.0,-3.0,3.0,1.4142135623730951,3.028807042516872,3.1699451976016375,2.8751859296482416,2.5801708542713575,0.9430031120540319,3.4048622754767175,-0.18895404590701936,True,0.23354518806158428
plastic_l3_f2.5_cos,plastic,3,0.0,cosine_taper,nan,2.5,nan,0.01468617115079978,0.9997987766582973,0.06419454379379987,0.4781369626927319,0.006823189991535626,0.2063863743540354,-0.0,-5.0,1.0,2.1602468994692874,3.138433538190627,2.9952793237024067,2.7844120603015083,2.9659597989949753,0.9581677038180045,3.348198427873533,-0.5077742628478932,True,0.23111016500651504
plastic_l3_f2.5_off0.2_cos,plastic,3,0.2,cosine_taper,nan,2.5,nan,0.015120648721591285,0.9997970362648325,0.07809371751297917,0.6466096746812352,0.006466964349007132,0.2788135302271886,1.0,-3.0,2.0,0.8164965809277259,3.053227438373713,3.157762424489761,2.8751859296482416,2.5801708542713575,0.931120844262095,3.270516280015958,-0.2708517171593261,True,0.2619772523299288
