step_idx,particle_x,particle_y,target_x,target_y,tracking_error,chosen_action,action_switched,Fp_x,Fp_y,Fp_mag,Fp_hat_dot_d,Fp_dot_d,score,solver_time_ms,n_actions_evaluated,target_idx,dist_to_target,target_advanced,gates_active,cross_track_error,arc_progress,d_hat_x,d_hat_y,tangent_alignment
65,0.0009714362334952483,0.0014293068945699279,0.0013763523075816901,0.0012354951680981167,0.0004489098042720397,TOGGLE_C_ON,True,1.3304865614984412e-09,6.144788502898374e-09,6.2871790363946205e-09,-0.38205173494479344,-2.4020280408148343e-09,-0.4344537629856083,49.08132553100586,37,22,0.0004489098042720397,False,BCD,-6.945662982260934e-05,0.0006629275278665428,-0.9840606090301424,-0.17783339886878624,-0.29528487471271875
66,0.0009536396884304301,0.0013513114909633314,0.0013763523075816901,0.0012354951680981167,0.0004382914316202609,TOGGLE_C_ON,False,-1.2390126760745923e-09,-5.430115418029559e-09,5.569677357315759e-09,0.3056754669101995,1.7025140324121276e-09,0.3073779809426116,48.810720443725586,37,22,0.0004382914316202609,False,BCD,-0.00014444815794238507,0.0007012875892226786,-0.9962772481949446,-0.08620698769304325,0.39563241794974063
67,0.0009120575404340239,0.0013391458973292941,0.0013763523075816901,0.0012354951680981167,0.00047572376908334155,TOGGLE_B_OFF,True,-7.83805023995959e-10,-2.2931603752350058e-10,8.166615949748007e-10,0.9947364318377583,8.123640357405977e-10,0.9455487958734988,49.36671257019043,37,22,0.00047572376908334155,False,CD,-0.00014519686735845144,0.0007692732184124938,-0.9834856024743004,-0.18098637993993408,0.997705002093426
68,0.0008669321111761685,0.0013062151858430373,0.0013763523075816901,0.0012354951680981167,0.0005143056070233749,TOGGLE_B_OFF,False,-8.505943022793873e-10,-6.20729287696259e-10,1.053003093857783e-09,0.9614762985873512,1.0124384785597087e-09,0.9624887370659109,48.11668395996094,37,22,0.0005143056070233749,False,CD,-0.00015457839152122332,0.0008575403682203273,-0.938701887480877,-0.34472999062721366,0.9983550029616899
69,0.0008010960637813447,0.0012702910984177876,0.0013763523075816901,0.0012354951680981167,0.0005763076459653245,TRANSLATE_TRAP_X_NEG,True,-1.2409802570218054e-09,-6.771530948524925e-10,1.4137072936736991e-09,0.9973297068674456,1.409933278125667e-09,0.9487396401455712,49.26562309265137,37,22,0.0005763076459653245,False,CD,-0.00013815685221184136,0.0009734161939549915,-0.8405000407344734,-0.5418114815351817,0.9347508164486884
70,0.0007214089140898544,0.0012632229887662603,0.0013763523075816901,0.0012354951680981167,0.0006555300761350362,TRANSLATE_TRAP_X_NEG,False,-1.771232645801602e-09,-1.5710521216229867e-10,1.7781864731354538e-09,0.7152157703614123,1.2717877234455867e-09,0.7164875580848579,49.683570861816406,37,22,0.0006555300761350362,False,CD,-7.711497834308746e-05,0.00104464589890001,-0.6506701628363348,-0.7593604803994853,0.579768572061226
71,0.0006450615790544302,0.0012871203616969548,0.0013763523075816901,0.0012354951680981167,0.0007331106944002714,TRANSLATE_TRAP_X_NEG,False,-2.849424535252727e-09,8.918944024072477e-10,2.985748785002784e-09,0.22492008227307286,6.715550872896359e-10,0.2255916373603625,52.71196365356445,37,22,0.0007331106944002714,False,CD,1.2422116688791873e-06,0.001062571826497545,-0.5057138736112071,-0.8627012681311809,0.18081488407753646
72,0.0006566739911823032,0.0012220860257357506,0.0013763523075816901,0.0012354951680981167,0.000719803226023856,TOGGLE_B_ON,True,2.1888881178829669e-10,-1.2258683525208593e-09,1.245257214248646e-09,0.788852680585541,9.823252803312084e-10,0.7398350058658721,49.52216148376465,37,22,0.000719803226023856,False,BCD,-3.5613191771931e-05,0.0011199758099503729,-0.4663493359565607,-0.8846006425788278,0.8686382751215928
73,0.0005965856565553972,0.001186654299765242,0.0013763523075816901,0.0012354951680981167,0.000781294733421562,NARROW,True,-1.1326384237819975e-09,-6.678723000777401e-10,1.3148852452737077e-09,0.7672494607895394,1.0088457626858342e-09,0.7182583065522251,50.93860626220703,37,22,0.000781294733421562,False,BCD,1.261616566082855e-05,0.0011720022140763915,-0.3351457931132685,-0.942166279038089,0.6775081721682954
74,0.0005508016061745632,0.0011210507881921161,0.0013763523075816901,0.0012354951680981167,0.0008334455451232962,TOGGLE_A_ON,True,-1.8601497769245854e-09,-2.665390161052774e-09,3.2503018172516714e-09,0.9219309501661099,2.9965547646364173e-09,0.8749275049307463,49.425601959228516,37,22,0.0008334455451232962,False,ABCD,4.9691374943818054e-05,0.001237905562316743,-0.20997488292244143,-0.9777067804509219,0.8459352347826321
75,0.0006226287775332325,0.0010858249815354566,0.0013763523075816901,0.0012354951680981167,0.0007684401892759185,TOGGLE_B_OFF,True,7.477687554312117e-09,-3.667241394092784e-09,8.3285335205222e-09,0.3979472502660494,3.31431741118768e-09,0.3512615676772371,50.150394439697266,37,22,0.0007684401892759185,False,ACD,-2.2362646584672902e-05,0.0012716550135648838,-0.04666272308228883,-0.998910701851044,0.4737136380094091
76,0.0005429302339591914,0.0010788865269397508,0.0013763523075816901,0.0012354951680981167,0.0008480086198186287,MOVE_C_RIGHT,True,-2.033410677730169e-08,-1.7702616671717794e-09,2.0411019690377164e-08,0.04934194827064405,1.0071195270556356e-09,0.0003490677976996856,48.34699630737305,37,22,0.0008480086198186287,False,ACD,5.7557154652034036e-05,0.0012751011791638212,0.037469019541843895,-0.9992977897366595,0.040668273560575965
77,0.0005313096296375026,0.001003423955599681,0.0013763523075816901,0.0012354951680981167,0.0008763299465484321,TOGGLE_A_OFF,True,-2.1904323100374833e-10,-1.422435958457752e-09,1.4392025545287867e-09,0.9802394752839947,1.4107641371181578e-09,0.9316502394211128,50.81987380981445,37,22,0.0008763299465484321,False,CD,7.853693234958093e-05,0.0013379214377448967,0.0463163900607056,-0.9989268201473742,0.9372975989119351
78,0.0006048471307874596,0.0010349237321801597,0.0013763523075816901,0.0012354951680981167,0.0007971506374120817,TOGGLE_B_ON,True,4.059327182369566e-09,1.738812134110439e-09,4.416062138518222e-09,-0.1999020639513242,-8.827801359291552e-10,-0.2507848440872534,49.18813705444336,37,22,0.0007971506374120817,False,BCD,4.756055994705258e-07,0.0013219255522638196,0.202045994137961,-0.979376034141536,-0.23914318529756448
79,0.0006600488186207573,0.0010037942541285638,0.0013763523075816901,0.0012354951680981167,0.0007528452708438376,MOVE_C_RIGHT,True,1.0405273017770721e-09,-5.867768373418689e-10,1.1945727782702902e-09,0.6262169386519387,7.480623344223008e-10,0.5769650009863609,48.528194427490234,37,22,0.0007528452708438376,False,BCD,-4.669793199045362e-05,0.00136695195570805,0.16249886565012495,-0.9867087304065079,0.7098298996315363
80,0.000598935321538214,0.0009521692555877214,0.0013763523075816901,0.0012354951680981167,0.0008274362470237634,TOGGLE_B_OFF,True,-1.4105398991560418e-09,-1.1915390823957757e-09,1.8464528675240275e-09,0.41303570723737476,7.626513790539726e-10,0.36379835861642873,48.9041805267334,37,22,0.0008274362470237634,False,CD,2.7442166033188906e-05,0.0013978947480655232,0.27216970570827453,-0.9622492667145406,0.34128914310286523
81,0.000666013621592143,0.0009957639990996986,0.0013763523075816901,0.0012354951680981167,0.0007497013286654256,TOGGLE_B_ON,True,3.78118288119709e-09,2.457422113338286e-09,4.5095750824420176e-09,-0.2212384002813343,-9.976913984264381e-10,-0.2722360916797607,51.26643180847168,37,22,0.0007497013286654256,False,BCD,-5.012567278280634e-05,0.0013776439744136004,0.34592694383374056,-0.9382614505178438,-0.2703855408932198
82,0.0006031112568033761,0.0009463343267967093,0.0013763523075816901,0.0012354951680981167,0.0008255396506230872,TOGGLE_B_OFF,True,-1.4187851020369638e-09,-1.1149037543748142e-09,1.8044283159164549e-09,0.35570181479266016,6.418387823365614e-10,0.3063436535749967,55.82904815673828,37,22,0.0008255396506230872,False,CD,2.559818326352875e-05,0.0014043979766561036,0.2977805678831014,-0.9546343453852986,0.2922987765687698
83,0.0006702740514498562,0.0009897987837158375,0.0013763523075816901,0.0012354951680981167,0.0007476049873300046,TRANSLATE_TRAP_X_POS,True,2.260703390415924e-09,1.4630160289914293e-09,2.6928044341399738e-09,-0.20345995789627203,-5.478780802529714e-10,-0.254007835976525,48.92420768737793,37,22,0.0007476049873300046,False,CD,-5.2345704445061014e-05,0.0013856566271392636,0.3611297173867766,-0.932515590871352,-0.24916769674151554
84,0.0006038864527443913,0.0009451592638021763,0.0013763523075816901,0.0012354951680981167,0.0008252262927299761,TRANSLATE_TRAP_X_POS,False,-3.37693829316582e-09,-2.2706786677700964e-09,4.069360373340737e-09,0.2663213902711484,1.0837579784638146e-09,0.2674051482496122,50.28939247131348,37,22,0.0008252262927299761,False,CD,2.5301770400389188e-05,0.0014056918253242507,0.31683611312466897,-0.9484802989087605,0.2175753318182947
85,0.0005583476426362913,0.0009098014287239278,0.0013763523075816901,0.0012354951680981167,0.0008804589960582925,TRANSLATE_TRAP_X_POS,False,-8.583863477329652e-10,-6.664794895719904e-10,1.086748375657622e-09,0.28354770483646435,3.081452912001793e-10,0.2838558501276645,49.399375915527344,37,22,0.0008804589960582925,False,CD,8.086619893727211e-05,0.0014192964122447462,0.36414332987091075,-0.9313429203620571,0.25084817609418997
86,0.00053838974745911,0.000874462461872745,0.0013763523075816901,0.0012354951680981167,0.0009124285545354245,TRANSLATE_TRAP_X_POS,False,-3.76197461218488e-10,-6.661238318707741e-10,7.650133915255595e-10,0.6050293731043944,4.62856177720549e-10,0.605492229282115,49.527645111083984,37,22,0.0009124285545354245,False,CD,0.00011376181870139708,0.0014384278370291623,0.39575605509080164,-0.918355674484002,0.5664715018551724
87,0.0005940822546929771,0.000817031245291467,0.0013763523075816901,0.0012354951680981167,0.00088716317007484,TRANSLATE_TRAP_X_POS,False,1.3238013947671226e-09,-1.3651302192987932e-09,1.901586350505848e-09,0.9507304340082892,1.8078969670510977e-09,0.9525383309753402,50.16803741455078,37,22,0.00088716317007484,False,CD,9.481363370104809e-05,0.0015001501799416347,0.439299024631848,-0.8983408968512494,0.987027908676186
88,0.0006250536651871314,0.0007743839389341202,0.0013763523075816901,0.0012354951680981167,0.000881517564047954,WIDEN,True,5.837973340784935e-10,-8.038827860858036e-10,9.935023206023378e-10,0.9998177107420125,9.933222156192167e-10,0.9508110329576318,48.87962341308594,37,22,0.000881517564047954,False,CD,9.659900645658017e-05,0.0015426766422728835,0.5721026737853312,-0.820182010681577,0.9962187301580067
89,0.0006499584061902401,0.0007505111824525547,0.0013763523075816901,0.0012354951680981167,0.0008734171777056747,NARROW,True,4.694433082495376e-10,-4.499908583005455e-10,6.502836244396225e-10,0.9958459776613964,6.475833275832499e-10,0.9464935609889796,49.02172088623047,37,22,0.0008734171777056747,False,CD,9.464285195238438e-05,0.001570480242668584,0.6559109089694268,-0.7548383134770653,0.9997592373248919
90,0.0006551405507267905,0.0007465011285194839,0.0013763523075816901,0.0012354951680981167,0.0008713561665410765,NARROW,False,9.768112323520101e-11,-7.558773585980574e-11,1.2351156888689532e-10,0.9918963009874147,1.2251166020436472e-10,0.992018812647619,50.36449432373047,37,22,0.0008713561665410765,False,CD,9.385169017734452e-05,0.0015757444923754499,0.7067486953068685,-0.7074646858183377,0.9934572301934047
91,0.0006565388673698368,0.0007464611681540926,0.0013763523075816901,0.0012354951680981167,0.000870221605001206,NARROW,False,2.6357647759119447e-11,-7.532351420896675e-13,2.6368408343566993e-11,0.7356180716395716,1.939781331597118e-11,0.7356374694528875,49.57127571105957,37,22,0.000870221605001206,False,CD,9.29049150196855e-05,0.0015765793956948999,0.7159962422410601,-0.6981041334175588,0.7368678902661535
92,0.0006917028846282666,0.0006746037267144696,0.0013763523075816901,0.0012354951680981167,0.0008850672524547957,TOGGLE_A_ON,True,8.015778712780257e-10,-1.6380191865265392e-09,1.8236320734050703e-09,0.9410625274453412,1.716152749191491e-09,0.8927786801945327,61.14339828491211,37,22,0.0008850672524547957,False,ACD,0.0001253656828074609,0.0016341033158202437,0.717449826561267,-0.6966101825018118,0.8830059935670022
93,0.000694579437746317,0.0006729364484147203,0.0013763523075816901,0.0012354951680981167,0.0008839041572112797,MOVE_C_LEFT,True,5.422174885996908e-11,-3.1427455547891214e-11,6.267122953675185e-11,0.9948411855922403,6.234891513605123e-11,0.9449035345073763,49.94034767150879,37,22,0.0008839041572112797,False,ACD,0.00012503809094197032,0.0016366232150233182,0.8099352636667053,-0.5865192824342134,0.9954395994128394
94,0.0007201195056957917,0.0006609060120827641,0.0013763523075816901,0.0012354951680981167,0.0008722351681063152,MOVE_C_LEFT,False,4.814189390535234e-10,-2.2676838239972158e-10,5.3215420146383e-10,0.9837984752891394,5.235334758173008e-10,0.9843220087649568,50.16016960144043,37,22,0.0008722351681063152,False,ACD,0.00012070780800467132,0.0016579676980516844,0.8136135196901656,-0.581406089214226,0.991913875801414
95,0.0007420370964309304,0.0006607210931477265,0.0013763523075816901,0.0012354951680981167,0.000855991252485859,TOGGLE_C_OFF,True,4.1313685222739624e-10,-3.4856398069424784e-12,4.1315155615491176e-10,0.8479583616232533,3.5033616461757815e-10,0.7983086977878708,52.89125442504883,37,22,0.000855991252485859,False,AD,0.00010942204273383537,0.0016725613542393476,0.8434582766986054,-0.5371946904676356,0.8665499199782002
96,0.0007810014387719372,0.0006781821796204626,0.0013763523075816901,0.0012354951680981167,0.0008155001067556161,TOGGLE_C_OFF,False,7.344605499027896e-10,3.2913372591866537e-10,8.048362000435935e-10,0.5800910451067782,4.668788525141013e-10,0.5805579239592923,50.02641677856445,37,22,0.0008155001067556161,False,AD,7.527954238501075e-05,0.0016934067569814486,0.8624745825778034,-0.5061003797718823,0.6214769947653457
97,0.0008328161028934739,0.0007045217356334299,0.0013763523075816901,0.0012354951680981167,0.0007598449787885696,TOGGLE_C_OFF,False,9.766834089146537e-10,4.964889340149278e-10,1.0956330329304736e-09,0.5825404266986929,6.382511170489277e-10,0.5831786778157418,48.25758934020996,37,22,0.0007598449787885696,False,AD,2.9364079818189153e-05,0.0017249741532580417,0.8876192436945313,-0.46057798277940765,0.6446336854826008
98,0.0009060200416812733,0.0007367891084107743,0.0013763523075816901,0.0012354951680981167,0.000685507238704228,TOGGLE_B_ON,True,8.982792638367661e-09,3.959501680421923e-09,9.816731489715723e-09,0.6858451373203972,6.732758242446685e-09,0.6425778955628438,48.41780662536621,37,22,0.000685507238704228,False,ABD,-2.4827527216308314e-05,0.0017836777388901975,0.9211133604911225,-0.3892944606885015,0.7848384134076772
99,0.0009173641703134831,0.0007359696126217557,0.0013763523075816901,0.0012354951680981167,0.0006783773955011366,TOGGLE_A_OFF,True,2.1383178703396737e-10,-1.544713170257384e-11,2.1438900863611605e-10,0.9836317154260623,2.1088081196495115e-10,0.9338425962380272,48.59304428100586,37,22,0.0006783773955011366,False,BD,-2.6708152670415714e-05,0.0017956677169731219,0.9680984535368258,-0.2505701184451302,0.9886052948728131
100,0.0009173641703134831,0.0007359696126217557,0.0013763523075816901,0.0012354951680981167,0.0006783773955011366,TOGGLE_B_OFF,True,5.87249220367438e-72,-3.395069430549939e-72,6.783263309091802e-72,6.478523826295802e-57,6.478523826295803e-72,-0.55,49.38197135925293,37,22,0.0006783773955011366,False,D,-2.6708152670415714e-05,0.0017956677169731219,0.9751720206654009,-0.22144870762630087,0.0
101,0.0009173641703134831,0.0007359696126217557,0.0013763523075816901,0.0012354951680981167,0.0006783773955011366,TOGGLE_B_OFF,False,5.87249220367438e-72,-3.395069430549939e-72,6.783263309091802e-72,6.478523826295802e-57,6.478523826295803e-72,-0.5,49.109697341918945,37,22,0.0006783773955011366,False,D,-2.6708152670415714e-05,0.0017956677169731219,0.9751720206654009,-0.22144870762630087,0.0
102,0.0009173641703134831,0.0007359696126217557,0.0013763523075816901,0.0012354951680981167,0.0006783773955011366,TOGGLE_B_OFF,False,5.87249220367438e-72,-3.395069430549939e-72,6.783263309091802e-72,6.478523826295802e-57,6.478523826295803e-72,-0.5,49.53956604003906,37,22,0.0006783773955011366,False,D,-2.6708152670415714e-05,0.0017956677169731219,0.9751720206654009,-0.22144870762630087,0.0
103,0.0009173641703134831,0.0007359696126217557,0.0013763523075816901,0.0012354951680981167,0.0006783773955011366,TOGGLE_B_OFF,False,5.87249220367438e-72,-3.395069430549939e-72,6.783263309091802e-72,6.478523826295802e-57,6.478523826295803e-72,-0.5,49.62491989135742,37,22,0.0006783773955011366,False,D,-2.6708152670415714e-05,0.0017956677169731219,0.9751720206654009,-0.22144870762630087,0.0
104,0.0009173641703134831,0.0007359696126217557,0.0013763523075816901,0.0012354951680981167,0.0006783773955011366,TOGGLE_B_OFF,False,5.87249220367438e-72,-3.395069430549939e-72,6.783263309091802e-72,6.478523826295802e-57,6.478523826295803e-72,-0.5,48.61044883728027,37,22,0.0006783773955011366,False,D,-2.6708152670415714e-05,0.0017956677169731219,0.9751720206654009,-0.22144870762630087,0.0
105,0.0009173641703134831,0.0007359696126217557,0.0013763523075816901,0.0012354951680981167,0.0006783773955011366,TOGGLE_B_OFF,False,5.87249220367438e-72,-3.395069430549939e-72,6.783263309091802e-72,6.478523826295802e-57,6.478523826295803e-72,-0.5,49.29184913635254,37,22,0.0006783773955011366,False,D,-2.6708152670415714e-05,0.0017956677169731219,0.9751720206654009,-0.22144870762630087,0.0
106,0.0009173641703134831,0.0007359696126217557,0.0013763523075816901,0.0012354951680981167,0.0006783773955011366,TOGGLE_B_OFF,False,5.87249220367438e-72,-3.395069430549939e-72,6.783263309091802e-72,6.478523826295802e-57,6.478523826295803e-72,-0.5,49.4837760925293,37,22,0.0006783773955011366,False,D,-2.6708152670415714e-05,0.0017956677169731219,0.9751720206654009,-0.22144870762630087,0.0
107,0.0009173641703134831,0.0007359696126217557,0.0013763523075816901,0.0012354951680981167,0.0006783773955011366,TOGGLE_B_OFF,False,5.87249220367438e-72,-3.395069430549939e-72,6.783263309091802e-72,6.478523826295802e-57,6.478523826295803e-72,-0.5,49.72124099731445,37,22,0.0006783773955011366,False,D,-2.6708152670415714e-05,0.0017956677169731219,0.9751720206654009,-0.22144870762630087,0.0
108,0.0009173641703134831,0.0007359696126217557,0.0013763523075816901,0.0012354951680981167,0.0006783773955011366,TOGGLE_B_OFF,False,5.87249220367438e-72,-3.395069430549939e-72,6.783263309091802e-72,6.478523826295802e-57,6.478523826295803e-72,-0.5,49.59273338317871,37,22,0.0006783773955011366,False,D,-2.6708152670415714e-05,0.0017956677169731219,0.9751720206654009,-0.22144870762630087,0.0
109,0.0009173641703134831,0.0007359696126217557,0.0013763523075816901,0.0012354951680981167,0.0006783773955011366,TOGGLE_B_OFF,False,5.87249220367438e-72,-3.395069430549939e-72,6.783263309091802e-72,6.478523826295802e-57,6.478523826295803e-72,-0.5,49.848318099975586,37,22,0.0006783773955011366,False,D,-2.6708152670415714e-05,0.0017956677169731219,0.9751720206654009,-0.22144870762630087,0.0
110,0.0009173641703134831,0.0007359696126217557,0.0013763523075816901,0.0012354951680981167,0.0006783773955011366,TOGGLE_B_OFF,False,5.87249220367438e-72,-3.395069430549939e-72,6.783263309091802e-72,6.478523826295802e-57,6.478523826295803e-72,-0.5,48.707008361816406,37,22,0.0006783773955011366,False,D,-2.6708152670415714e-05,0.0017956677169731219,0.9751720206654009,-0.22144870762630087,0.0
111,0.0009173641703134831,0.0007359696126217557,0.0013763523075816901,0.0012354951680981167,0.0006783773955011366,TOGGLE_B_OFF,False,5.87249220367438e-72,-3.395069430549939e-72,6.783263309091802e-72,6.478523826295802e-57,6.478523826295803e-72,-0.5,49.18670654296875,37,22,0.0006783773955011366,False,D,-2.6708152670415714e-05,0.0017956677169731219,0.9751720206654009,-0.22144870762630087,0.0
112,0.0009173641703134831,0.0007359696126217557,0.0013763523075816901,0.0012354951680981167,0.0006783773955011366,TOGGLE_B_OFF,False,5.87249220367438e-72,-3.395069430549939e-72,6.783263309091802e-72,6.478523826295802e-57,6.478523826295803e-72,-0.5,48.441410064697266,37,22,0.0006783773955011366,False,D,-2.6708152670415714e-05,0.0017956677169731219,0.9751720206654009,-0.22144870762630087,0.0
113,0.0009173641703134831,0.0007359696126217557,0.0013763523075816901,0.0012354951680981167,0.0006783773955011366,TOGGLE_B_OFF,False,5.87249220367438e-72,-3.395069430549939e-72,6.783263309091802e-72,6.478523826295802e-57,6.478523826295803e-72,-0.5,48.74873161315918,37,22,0.0006783773955011366,False,D,-2.6708152670415714e-05,0.0017956677169731219,0.9751720206654009,-0.22144870762630087,0.0
114,0.0009173641703134831,0.0007359696126217557,0.0013763523075816901,0.0012354951680981167,0.0006783773955011366,TOGGLE_B_OFF,False,5.87249220367438e-72,-3.395069430549939e-72,6.783263309091802e-72,6.478523826295802e-57,6.478523826295803e-72,-0.5,50.58145523071289,37,22,0.0006783773955011366,False,D,-2.6708152670415714e-05,0.0017956677169731219,0.9751720206654009,-0.22144870762630087,0.0
115,0.0009173641703134831,0.0007359696126217557,0.0013763523075816901,0.0012354951680981167,0.0006783773955011366,TOGGLE_B_OFF,False,5.87249220367438e-72,-3.395069430549939e-72,6.783263309091802e-72,6.478523826295802e-57,6.478523826295803e-72,-0.5,48.748016357421875,37,22,0.0006783773955011366,False,D,-2.6708152670415714e-05,0.0017956677169731219,0.9751720206654009,-0.22144870762630087,0.0
116,0.0009173641703134831,0.0007359696126217557,0.0013763523075816901,0.0012354951680981167,0.0006783773955011366,TOGGLE_B_OFF,False,5.87249220367438e-72,-3.395069430549939e-72,6.783263309091802e-72,6.478523826295802e-57,6.478523826295803e-72,-0.5,48.763275146484375,37,22,0.0006783773955011366,False,D,-2.6708152670415714e-05,0.0017956677169731219,0.9751720206654009,-0.22144870762630087,0.0
117,0.0009173641703134831,0.0007359696126217557,0.0013763523075816901,0.0012354951680981167,0.0006783773955011366,TOGGLE_B_OFF,False,5.87249220367438e-72,-3.395069430549939e-72,6.783263309091802e-72,6.478523826295802e-57,6.478523826295803e-72,-0.5,49.27349090576172,37,22,0.0006783773955011366,False,D,-2.6708152670415714e-05,0.0017956677169731219,0.9751720206654009,-0.22144870762630087,0.0
118,0.0009173641703134831,0.0007359696126217557,0.0013763523075816901,0.0012354951680981167,0.0006783773955011366,TOGGLE_B_OFF,False,5.87249220367438e-72,-3.395069430549939e-72,6.783263309091802e-72,6.478523826295802e-57,6.478523826295803e-72,-0.5,49.2091178894043,37,22,0.0006783773955011366,False,D,-2.6708152670415714e-05,0.0017956677169731219,0.9751720206654009,-0.22144870762630087,0.0
119,0.0009173641703134831,0.0007359696126217557,0.0013763523075816901,0.0012354951680981167,0.0006783773955011366,TOGGLE_B_OFF,False,5.87249220367438e-72,-3.395069430549939e-72,6.783263309091802e-72,6.478523826295802e-57,6.478523826295803e-72,-0.5,48.506975173950195,37,22,0.0006783773955011366,False,D,-2.6708152670415714e-05,0.0017956677169731219,0.9751720206654009,-0.22144870762630087,0.0
120,0.0009173641703134831,0.0007359696126217557,0.0013763523075816901,0.0012354951680981167,0.0006783773955011366,TOGGLE_B_OFF,False,5.87249220367438e-72,-3.395069430549939e-72,6.783263309091802e-72,6.478523826295802e-57,6.478523826295803e-72,-0.5,49.42607879638672,37,22,0.0006783773955011366,False,D,-2.6708152670415714e-05,0.0017956677169731219,0.9751720206654009,-0.22144870762630087,0.0
121,0.0009173641703134831,0.0007359696126217557,0.0013763523075816901,0.0012354951680981167,0.0006783773955011366,TOGGLE_B_OFF,False,5.87249220367438e-72,-3.395069430549939e-72,6.783263309091802e-72,6.478523826295802e-57,6.478523826295803e-72,-0.5,49.559831619262695,37,22,0.0006783773955011366,False,D,-2.6708152670415714e-05,0.0017956677169731219,0.9751720206654009,-0.22144870762630087,0.0
122,0.0009173641703134831,0.0007359696126217557,0.0013763523075816901,0.0012354951680981167,0.0006783773955011366,TOGGLE_B_OFF,False,5.87249220367438e-72,-3.395069430549939e-72,6.783263309091802e-72,6.478523826295802e-57,6.478523826295803e-72,-0.5,48.632144927978516,37,22,0.0006783773955011366,False,D,-2.6708152670415714e-05,0.0017956677169731219,0.9751720206654009,-0.22144870762630087,0.0
123,0.0009173641703134831,0.0007359696126217557,0.0013763523075816901,0.0012354951680981167,0.0006783773955011366,TOGGLE_B_OFF,False,5.87249220367438e-72,-3.395069430549939e-72,6.783263309091802e-72,6.478523826295802e-57,6.478523826295803e-72,-0.5,57.05904960632324,37,22,0.0006783773955011366,False,D,-2.6708152670415714e-05,0.0017956677169731219,0.9751720206654009,-0.22144870762630087,0.0
124,0.0009173641703134831,0.0007359696126217557,0.0013763523075816901,0.0012354951680981167,0.0006783773955011366,TOGGLE_B_OFF,False,5.87249220367438e-72,-3.395069430549939e-72,6.783263309091802e-72,6.478523826295802e-57,6.478523826295803e-72,-0.5,50.38809776306152,37,22,0.0006783773955011366,False,D,-2.6708152670415714e-05,0.0017956677169731219,0.9751720206654009,-0.22144870762630087,0.0
125,0.0009173641703134831,0.0007359696126217557,0.0013763523075816901,0.0012354951680981167,0.0006783773955011366,TOGGLE_B_OFF,False,5.87249220367438e-72,-3.395069430549939e-72,6.783263309091802e-72,6.478523826295802e-57,6.478523826295803e-72,-0.5,49.49140548706055,37,22,0.0006783773955011366,False,D,-2.6708152670415714e-05,0.0017956677169731219,0.9751720206654009,-0.22144870762630087,0.0
126,0.0009173641703134831,0.0007359696126217557,0.0013763523075816901,0.0012354951680981167,0.0006783773955011366,TOGGLE_B_OFF,False,5.87249220367438e-72,-3.395069430549939e-72,6.783263309091802e-72,6.478523826295802e-57,6.478523826295803e-72,-0.5,49.1483211517334,37,22,0.0006783773955011366,False,D,-2.6708152670415714e-05,0.0017956677169731219,0.9751720206654009,-0.22144870762630087,0.0
127,0.0009173641703134831,0.0007359696126217557,0.0013763523075816901,0.0012354951680981167,0.0006783773955011366,TOGGLE_B_OFF,False,5.87249220367438e-72,-3.395069430549939e-72,6.783263309091802e-72,6.478523826295802e-57,6.478523826295803e-72,-0.5,49.633026123046875,37,22,0.0006783773955011366,False,D,-2.6708152670415714e-05,0.0017956677169731219,0.9751720206654009,-0.22144870762630087,0.0
128,0.0009173641703134831,0.0007359696126217557,0.0013763523075816901,0.0012354951680981167,0.0006783773955011366,TOGGLE_B_OFF,False,5.87249220367438e-72,-3.395069430549939e-72,6.783263309091802e-72,6.478523826295802e-57,6.478523826295803e-72,-0.5,48.63715171813965,37,22,0.0006783773955011366,False,D,-2.6708152670415714e-05,0.0017956677169731219,0.9751720206654009,-0.22144870762630087,0.0
129,0.0009173641703134831,0.0007359696126217557,0.0013763523075816901,0.0012354951680981167,0.0006783773955011366,TOGGLE_B_OFF,False,5.87249220367438e-72,-3.395069430549939e-72,6.783263309091802e-72,6.478523826295802e-57,6.478523826295803e-72,-0.5,48.84529113769531,37,22,0.0006783773955011366,False,D,-2.6708152670415714e-05,0.0017956677169731219,0.9751720206654009,-0.22144870762630087,0.0
130,0.0009173641703134831,0.0007359696126217557,0.0013763523075816901,0.0012354951680981167,0.0006783773955011366,TOGGLE_B_OFF,False,5.87249220367438e-72,-3.395069430549939e-72,6.783263309091802e-72,6.478523826295802e-57,6.478523826295803e-72,-0.5,48.746347427368164,37,22,0.0006783773955011366,False,D,-2.6708152670415714e-05,0.0017956677169731219,0.9751720206654009,-0.22144870762630087,0.0
131,0.0009173641703134831,0.0007359696126217557,0.0013763523075816901,0.0012354951680981167,0.0006783773955011366,TOGGLE_B_OFF,False,5.87249220367438e-72,-3.395069430549939e-72,6.783263309091802e-72,6.478523826295802e-57,6.478523826295803e-72,-0.5,49.500226974487305,37,22,0.0006783773955011366,False,D,-2.6708152670415714e-05,0.0017956677169731219,0.9751720206654009,-0.22144870762630087,0.0
