step_idx,particle_x,particle_y,target_x,target_y,tracking_error,chosen_action,action_switched,Fp_x,Fp_y,Fp_mag,Fp_hat_dot_d,Fp_dot_d,score,solver_time_ms,n_actions_evaluated,target_idx,dist_to_target,target_advanced,gates_active,cross_track_error,arc_progress,d_hat_x,d_hat_y,tangent_alignment
130,0.001050177467368431,0.0014446622536065665,0.0010625737860160923,0.0014950753362380552,5.19148111469517e-05,MOVE_C_DOWN,True,-1.8309196101885028e-10,-2.0707815698092978e-10,2.764127878524197e-10,0.35500785061453194,9.812906470570874e-11,0.30510597967923764,60.0123405456543,37,91,5.19148111469517e-05,True,CD,-5.170436796786117e-05,0.0005704910119565139,-0.9355174662004057,0.35328044162111527,0.5475473863857757
131,0.0010466539523205593,0.0014540465626115824,0.0010563604927750331,0.001496009463086623,4.307089439369126e-05,TOGGLE_A_ON,True,-6.64166939352435e-11,1.768900573750447e-10,1.8894779604810006e-10,0.6865463804615746,1.2972211201939537e-10,0.636676102573594,59.43775177001953,37,92,4.307089439369126e-05,True,ACD,-4.289278953764305e-05,0.0005759110802124529,-0.9220116090542013,0.38716223055373855,0.47080253623539803
132,0.0010353251943371177,0.001452289944838863,0.0010501332934257218,0.0014968458805257913,4.695222256246883e-05,PHASE_SHIFT_C_POS,True,-2.1354205713045984e-10,-3.3111464939641485e-11,2.1609391308863303e-10,0.8794341578452138,1.9004124790673667e-10,0.8296241990931206,60.873985290527344,37,93,4.695222256246883e-05,True,ACD,-4.5943401996906416e-05,0.0005883429260706042,-0.9419910725076346,0.33563792889654265,0.9679722634347147
133,0.001020296212891395,0.0014569080806918148,0.0010438937244364181,0.001497584382182072,4.702556808847497e-05,MOVE_C_RIGHT,True,-2.8328962620491656e-10,8.704981001347793e-11,2.963624162047272e-10,0.9996153703824728,2.9624942605730335e-10,0.9499116198085301,60.536861419677734,37,94,4.702556808847497e-05,True,ACD,-4.2515294983340945e-05,0.0006055962913856772,-0.9474146229520707,0.3200086439686222,0.9710237190855792
134,0.0009974248120775818,0.0014587261267532785,0.0010376433253274056,0.0014982247858412322,5.6370851313179934e-05,MOVE_C_RIGHT,False,-4.311157486438995e-10,3.426936090349354e-11,4.3247563841854007e-10,0.9825750830545764,4.2494076891326107e-10,0.9830000238234897,61.098337173461914,37,95,5.6370851313179934e-05,True,ACD,-4.126463011260668e-05,0.0006311899621475231,-0.9647606343423908,0.2631290907925449,0.996261055889137
135,0.0009661724581285703,0.001462440074482248,0.0010313836382911381,0.0014987669334932513,7.464675949966076e-05,MOVE_C_RIGHT,False,-5.890929934416164e-10,7.00062654068825e-11,5.93238090582713e-10,0.9969573295201412,5.914340595142988e-10,0.9975487635796555,60.555458068847656,37,96,7.464675949966076e-05,True,ACD,-3.598473908397634e-05,0.0006655438051234381,-0.980796996915912,0.19503140987740716,0.9777494738060796
136,0.0009190486032388533,0.0014523014221701183,0.0010251162078117255,0.0014992106913713087,0.00011597765421328766,MOVE_C_RIGHT,False,-8.882637379821991e-10,-1.9110909372652812e-10,9.085896510081346e-10,0.956254430370296,8.688438354195602e-10,0.9571232742057155,60.611724853515625,37,97,0.00011597765421328766,True,ACD,-3.8517744971252395e-05,0.0007186618459223168,-0.9963934224981722,0.08485368348168737,0.9999028415534721
137,0.0008486958219877136,0.001448630115519311,0.001018842580283857,0.0014995559499847882,0.00017760450437613189,MOVE_C_RIGHT,False,-1.3261186844291418e-09,-6.920250001951037e-11,1.3279230968700816e-09,0.999862498318567,1.3277415050739464e-09,1.001190239823641,60.52756309509277,37,97,0.00017760450437613189,False,ACD,-1.99527506598927e-05,0.0007921048690345001,-0.9993664223625848,-0.035591485670648924,0.9368344429899395
138,0.0007884970566560585,0.0014245697407740969,0.001018842580283857,0.0014995559499847882,0.0002422436620990408,MOVE_C_RIGHT,False,-1.1347199935266212e-09,-4.535273792530895e-10,1.2219969506677302e-09,0.9975360861911688,1.2189870530427165e-09,0.9987550732442115,63.60220909118652,37,97,0.0002422436620990408,False,ACD,-1.2599675181712154e-05,0.0008593297079811111,-0.952324080150611,-0.3050882599565286,0.9806002789135349
139,0.0007811971309945468,0.001413261302916505,0.001018842580283857,0.0014995559499847882,0.00025282825332734806,TOGGLE_A_OFF,True,-1.376003569797424e-10,-2.1315903178192363e-10,2.5371367931422157e-10,0.8856216996040394,2.2469522550875468e-10,0.835846394829548,62.23154067993164,37,97,0.00025282825332734806,False,CD,-1.789093259912841e-05,0.0008721972364781902,-0.8704834099085013,-0.4921977580933009,0.9257153393082515
140,0.0007792614837319294,0.001410102118211477,0.001018842580283857,0.0014995559499847882,0.00025573636785555543,TRANSLATE_TRAP_X_POS,True,-3.648609132108098e-11,-5.954922876389957e-11,6.98379947182442e-11,0.8772783897022405,6.126824082484456e-11,0.8273396579430653,60.164451599121094,37,97,0.00025573636785555543,False,CD,-1.9357364075601655e-05,0.0008757658745418864,-0.8675807902078663,-0.4972962622625492,0.9200966627428168
141,0.0007743975403865926,0.0014052045176594235,0.001018842580283857,0.0014995559499847882,0.00026202207981813874,TRANSLATE_TRAP_X_POS,False,-9.168317208712088e-11,-9.231759548729e-11,1.301089638745599e-10,0.9646347532776192,1.2550859290109605e-10,0.9647602618705202,60.502052307128906,37,97,0.00026202207981813874,False,CD,-2.046572304554564e-05,0.0008829358114245559,-0.8667578224586159,-0.4987292624308379,0.9884243146586867
142,0.0007700729862775116,0.001401551555020625,0.001018842580283857,0.0014995559499847882,0.00026737833183407674,NARROW,True,-8.151592451484147e-11,-6.885672353932593e-11,1.0670564336566504e-10,0.9861050295091961,1.0522395770492638e-10,0.936210253466901,59.0360164642334,37,97,0.00026737833183407674,False,CD,-2.079059614152717e-05,0.0008888947494821238,-0.8604880232972622,-0.5094706682037551,0.9987517504089024
143,0.0007655392477309526,0.001398761340160038,0.001018842580283857,0.0014995559499847882,0.00027262085696463305,NARROW,False,-8.54589582670001e-11,-5.259431104774268e-11,1.0034637563294237e-10,0.9999826968771496,1.0034563930997409e-10,1.0000830425164595,59.921979904174805,37,97,0.00027262085696463305,False,CD,-2.022350951014684e-05,0.0008944740832283838,-0.8536413263844167,-0.5208612923674252,0.9935432947046575
144,0.0007605136653094491,0.001397231807562284,0.001018842580283857,0.0014995559499847882,0.0002778561830054458,NARROW,False,-9.472999689243125e-11,-2.8831010235179097e-11,9.902019724491077e-11,0.9639817738582118,9.545462936971294e-11,0.9640772284875815,59.96274948120117,37,97,0.0002778561830054458,False,CD,-1.829271433432503e-05,0.0008996067317803636,-0.8447952781365877,-0.5350896542039807,0.9276305229821439
145,0.0007573888891661355,0.0013948371703076555,0.001018842580283857,0.0014995559499847882,0.0002816452652116645,WIDEN,True,-5.89006426556816e-11,-4.5137848842922716e-11,7.420721732701501e-11,0.9977518896524512,7.404138906576899e-11,0.9478259310415169,60.86540222167969,37,97,0.0002816452652116645,False,CD,-1.8176600906823605e-05,0.0009037298089355648,-0.8326000900552133,-0.5538746158094435,0.9993996773599736
146,0.0007537883439495527,0.0013918791217193323,0.001018842580283857,0.0014995559499847882,0.0002860909777397214,MOVE_C_DOWN,True,-6.786867840800537e-11,-5.5757902284227305e-11,8.783564866263978e-11,0.9959545952672546,8.748131386843143e-11,0.9460420765811229,59.48233604431152,37,97,0.0002860909777397214,False,CD,-1.8144528295386978e-05,0.0009086111742411624,-0.8265228189394737,-0.5629032152780388,0.9999157009239912
147,0.0007508455855607981,0.0013892195337000823,0.001018842580283857,0.0014995559499847882,0.0002898215208350532,MOVE_C_DOWN,False,-5.5469688812408153e-11,-5.013205309710525e-11,7.476703233829987e-11,0.9922292724955539,7.418703033295531e-11,0.9923034595258868,61.10334396362305,37,97,0.0002898215208350532,False,CD,-1.8259432456760522e-05,0.0009127650642701758,-0.8195009667834945,-0.5730778005113492,0.9997172701043827
148,0.000748939994810853,0.0013871643518252913,0.001018842580283857,0.0014995559499847882,0.0002923683925834975,MOVE_C_DOWN,False,-3.591953940465857e-11,-3.873926567780408e-11,5.282938591634687e-11,0.9794321306812275,5.174377744275912e-11,0.9794838744586702,63.64250183105469,37,97,0.0002923683925834975,False,CD,-1.856259862879965e-05,0.000915685743350598,-0.8138368700629539,-0.5810934080887021,0.9945207845105626
149,0.0007477735305135298,0.001385541385428951,0.001018842580283857,0.0014995559499847882,0.00029407099597587876,MOVE_C_DOWN,False,-2.198733400287087e-11,-3.059219584659506e-11,3.767393400310392e-11,0.9486601230594416,3.574070752764091e-11,0.9486958637669692,62.879085540771484,37,97,0.00029407099597587876,False,CD,-1.9011713169165797e-05,0.0009177292773132326,-0.8104536759614974,-0.5858027305488634,0.9749972789509902
150,0.0007430346240832969,0.0013829588117257807,0.001018842580283857,0.0014995559499847882,0.0002994410148154728,NARROW,True,-8.932628176361314e-11,-4.868036743940618e-11,1.0172985199904697e-10,0.9915809083532676,1.0087437063276684e-10,0.9416817827239004,58.995723724365234,37,97,0.0002994410148154728,False,CD,-1.777376652919505e-05,0.0009232355525103762,-0.808761497042109,-0.5881367535703032,0.9717365513619578
151,0.0007384222014731587,0.001379930980090378,0.001018842580283857,0.0014995559499847882,0.00030487000881453417,STRENGTHEN_TRAP,True,-8.694211792357192e-11,-5.70732817325293e-11,1.0400140074420607e-10,0.9976956167385,1.0376273935277531e-10,0.9477993794778528,59.64803695678711,37,97,0.00030487000881453417,False,CD,-1.687560989084981e-05,0.0009289259131809566,-0.796896104483386,-0.6041163784050322,0.985479463175456
152,0.0007345573630395924,0.0013765515515793587,0.001018842580283857,0.0014995559499847882,0.00030975501088876736,STRENGTHEN_TRAP,False,-7.285048818122092e-11,-6.370072670129631e-11,9.677280718525972e-11,0.9986816868070556,9.664622899851592e-11,0.9987783330360541,58.942317962646484,37,97,0.00030975501088876736,False,CD,-1.667174093546739e-05,0.0009342803949809513,-0.7854708354828733,-0.6188986723235427,0.9989231276835989
153,0.0007319820094070308,0.0013729262807470838,0.001018842580283857,0.0014995559499847882,0.0003135666759319764,STRENGTHEN_TRAP,False,-4.854427231470854e-11,-6.833474528369095e-11,8.382233465820133e-11,0.9633867987486775,8.075429403680365e-11,0.9634675530427143,59.653520584106445,37,97,0.0003135666759319764,False,CD,-1.7478892080542924e-05,0.0009388484717847279,-0.7764785561611045,-0.6301436755375501,0.9844103506375207
154,0.0007205864193468168,0.0013688604016124683,0.001018842580283857,0.0014995559499847882,0.00032563486284678284,NARROW,True,-2.1480181209893593e-10,-7.66400161181544e-11,2.280647069398892e-10,0.9405842698574681,2.1451501644158297e-10,0.8907987848739096,59.75484848022461,37,97,0.00032563486284678284,False,CD,-1.223993938435252e-05,0.000950176046517178,-0.7717855984976082,-0.6358828429433335,0.8951943631222214
155,0.0007126967559877345,0.0013641764715895857,0.001018842580283857,0.0014995559499847882,0.0003347429893283942,STRENGTHEN_TRAP,True,-1.48716650689137e-10,-8.829000089889919e-11,1.7295018488259102e-10,0.9784894759819402,1.6923091426622215e-10,0.9286587068962064,59.40675735473633,37,97,0.0003347429893283942,False,CD,-9.702213481174791e-06,0.0009592423145316423,-0.7360902737678899,-0.6768833790708089,0.9577993593008608
156,0.0007089012596338478,0.0013590446630587665,0.001018842580283857,0.0014995559499847882,0.00034030434026012453,STRENGTHEN_TRAP,False,-7.154342077258509e-11,-9.673231188030518e-11,1.2031459270409302e-10,0.9879806511705415,1.1886947762575947e-10,0.9880995206481672,59.717416763305664,37,97,0.00034030434026012453,False,CD,-1.0330121638853955e-05,0.0009657574561601259,-0.7117313977042652,-0.702451718995644,0.9959179773872762
157,0.0006888138114681877,0.0013532444557676783,0.001018842580283857,0.0014995559499847882,0.0003610069827386028,NARROW,True,-3.7863947751962046e-10,-1.0933133168988224e-10,3.941080994161554e-10,0.8723072024760747,3.437842059820718e-10,0.8226509866820567,61.699867248535156,37,97,0.0003610069827386028,False,CD,1.2101672565441963e-06,0.0009833965370860146,-0.7024284957410821,-0.7117543174220462,0.8215950132190414
158,0.0006831296792770474,0.0013460051811501567,0.001018842580283857,0.0014995559499847882,0.0003691625529656474,STRENGTHEN_TRAP,True,-1.0714336760231866e-10,-1.3645711173435043e-10,1.7349422054940788e-10,0.9999291218680211,1.7348292353226807e-10,0.9501026047915533,61.07354164123535,37,97,0.0003691625529656474,False,CD,1.1550190484823806e-06,0.0009925735962032752,-0.6264968792551769,-0.7794239284763613,0.9999849822496094
159,0.000654682719692524,0.0013361307976202145,0.001018842580283857,0.0014995559499847882,0.0003991493260564062,NARROW,True,-5.362125554862265e-10,-1.861277445383654e-10,5.675979580195902e-10,0.8351931217336612,4.740547456411549e-10,0.7856671764793023,58.969974517822266,37,97,0.0003991493260564062,False,CD,1.833213797616676e-05,0.0010167266038814036,-0.6086703183142778,-0.793423243673385,0.8039329224119067
160,0.0006311278935169722,0.001320832381157199,0.001018842580283857,0.0014995559499847882,0.00042692480882377127,NARROW,False,-4.4399801321818825e-10,-2.8836835663060183e-10,5.294247301057369e-10,0.8840126890499653,4.680190633230137e-10,0.8844807081132884,60.59384346008301,37,97,0.00042692480882377127,False,CD,2.992275062944108e-05,0.0010408608931147506,-0.4867547845616814,-0.8735386538123652,0.898109142183563
161,0.0006234125259399698,0.0013006978619617565,0.001018842580283857,0.0014995559499847882,0.0004426166140697674,NARROW,False,-1.454312525979335e-10,-3.795267455277896e-10,4.0643671069813503e-10,0.9996851619887668,4.063097486576087e-10,1.0000914717374243,60.83083152770996,37,97,0.0004426166140697674,False,CD,2.6729138230487082e-05,0.001060777193600931,-0.38104679074890463,-0.924555754542679,0.9923567796608048
162,0.0006098061306764648,0.0012764318170263615,0.001018842580283857,0.0014995559499847882,0.0004659347548915732,NARROW,False,-2.564745084099962e-10,-4.5740417100430155e-10,5.244022779472659e-10,0.988126215141454,5.181766262458037e-10,0.9886443917676998,59.20124053955078,37,97,0.0004659347548915732,False,CD,2.8228258895761696e-05,0.0010867760734645743,-0.3492693641679279,-0.9370223643284876,0.9962714033936688
163,0.0005404505665313565,0.0012365594491243448,0.001018842580283857,0.0014995559499847882,0.000545917647898481,TRANSLATE_TRAP_X_POS,True,-2.3938393462270484e-09,-1.3762132034769093e-09,2.76123696863723e-09,0.7216580597453593,1.992669634941961e-09,0.6736507293803012,59.125423431396484,37,97,0.000545917647898481,False,CD,7.941022615970107e-05,0.0011410975667576972,-0.2806174524052362,-0.9598196942153326,0.7247050683101697
164,0.0006167066107852237,0.0012607465472295794,0.001018842580283857,0.0014995559499847882,0.0004676999773454188,TRANSLATE_TRAP_X_POS,False,2.0394977062022576e-08,6.468933917040056e-09,2.13963126585741e-08,-0.21630894172801268,-4.628213964366787e-09,-0.22093715569237948,59.98969078063965,37,97,0.0004676999773454188,False,CD,1.563598816991461e-05,0.001097795867112638,0.08899503385102686,-0.9960320697387185,-0.6474610954111752
165,0.0005422365580456741,0.0012315196547336485,0.001018842580283857,0.0014995559499847882,0.0005468059582755655,TOGGLE_A_ON,True,-1.1067979054275317e-08,-4.343794882190619e-09,1.1889857624228415e-08,0.6389061894806487,7.596504267069405e-09,0.596502693747718,59.136152267456055,37,97,0.0005468059582755655,False,ACD,7.628225704001362e-05,0.0011447276240911734,-0.31369478762483743,-0.9495238702713134,0.6081813394181099
166,0.0006188819340407516,0.0012544431435294926,0.001018842580283857,0.0014995559499847882,0.00046909360092799575,TOGGLE_A_OFF,True,2.0771704568575062e-08,6.212507026893525e-09,2.168084302427753e-08,-0.20455703713582485,-4.434969216210164e-09,-0.258992006352035,59.32807922363281,37,97,0.00046909360092799575,False,CD,1.1222159889018443e-05,0.001102631914330302,0.08450514656062261,-0.9964230427900083,-0.6253890985626757
167,0.0005436566697939434,0.00122721889663453,0.001018842580283857,0.0014995559499847882,0.0005476943674675042,TOGGLE_A_ON,True,-1.1744743420960558e-08,-4.250457579798862e-09,1.2490211674021618e-08,0.625833701244157,7.816796027109628e-09,0.5836504972712666,58.93445014953613,37,97,0.0005476943674675042,False,ACD,7.37445331446699e-05,0.0011478866498414299,-0.32305976817760584,-0.9463785638860563,0.5803148380019807
168,0.0006205884209469423,0.0012491621339648115,0.001018842580283857,0.0014995559499847882,0.0004704289941427916,TOGGLE_A_OFF,True,2.11069227587461e-08,6.020325918306219e-09,2.194872462140577e-08,-0.19521031349878176,-4.284617609453364e-09,-0.24949493110823512,59.83233451843262,37,97,0.0004704289941427916,False,CD,7.679394289766654e-06,0.001106805366311558,0.08129010362797631,-0.9966904830739963,-0.6071199184157742
169,0.0005448531383399073,0.0012233906968990881,0.001018842580283857,0.0014995559499847882,0.0005485738219111678,TOGGLE_A_ON,True,-1.2346349309689606e-08,-4.2012540690849524e-09,1.3041582612163136e-08,0.6164241365071232,8.03914691681311e-09,0.5744632834239363,79.25987243652344,37,97,0.0005485738219111678,False,ACD,7.157600634497317e-05,0.0011507420245229886,-0.3299032821689844,-0.9440147373913889,0.5586272857773157
170,0.000622009468318015,0.0012445307239640985,0.001018842580283857,0.0014995559499847882,0.0004717143040648634,TOGGLE_A_OFF,True,2.141312180675822e-08,5.866971312265318e-09,2.220232280393222e-08,-0.18737247521668707,-4.1601043667051506e-09,-0.2415325795833922,110.63051223754883,37,97,0.0004717143040648634,False,CD,4.680086254335125e-06,0.0011105519276485773,0.07885801874532199,-0.9968858574970755,-0.5912753957730889
171,0.0005459021175911765,0.0012198797368572502,0.001018842580283857,0.0014995559499847882,0.0005494465082620207,TOGGLE_A_ON,True,-1.2899207062709803e-08,-4.178022016988874e-09,1.3558960536158597e-08,0.609199764062101,8.260116168754921e-09,0.5674598802308558,109.98129844665527,37,97,0.0005494465082620207,False,ACD,6.965523324790201e-05,0.0011533943475561925,-0.3351992178393952,-0.9421472731785929,0.5407607735672119
172,0.0006232425238376316,0.0012403360699018919,0.001018842580283857,0.0014995559499847882,0.0004729633716160776,TOGGLE_A_OFF,True,2.169874777026212e-08,5.739261436327195e-09,2.244492763704013e-08,-0.18054890805396617,-4.05240735676679e-09,-0.23460131541073298,70.96624374389648,37,97,0.0004729633716160776,False,CD,2.045281479271042e-06,0.0011140119032874408,0.07695534099235483,-0.9970345407712119,-0.5770719703580981
173,0.0005468483174086021,0.0012165889600971424,0.001018842580283857,0.0014995559499847882,0.0005503170918236415,TOGGLE_A_ON,True,-1.3413835789947817e-08,-4.169685716975059e-09,1.4046966561433496e-08,0.6033676910178752,8.475486383345121e-09,0.5618431774012204,60.245513916015625,37,97,0.0005503170918236415,False,ACD,6.790964197369144e-05,0.0011559078849861142,-0.33945444615742837,-0.9406224954688005,0.5254156476856819
174,0.0006243444394809196,0.001236447234537598,0.001018842580283857,0.0014995559499847882,0.0004741887590836003,TOGGLE_A_OFF,True,2.1969546414169437e-08,5.629665980160657e-09,2.2679376285350605e-08,-0.17444340157030533,-3.956267719152876e-09,-0.2283996692894582,59.838294982910156,37,97,0.0004741887590836003,False,CD,-3.31452373516475e-07,0.0011172742488907476,0.0754387971686472,-0.9971504339265232,-0.5640299575111446
175,0.0005477059110496074,0.0012135008631494473,0.001018842580283857,0.0014995559499847882,0.0005511780781213248,TOGGLE_A_ON,True,-1.3772923034919632e-08,-4.123756203681984e-09,1.4377022436973014e-08,0.5979812214311595,8.59719003538553e-09,0.556578411466545,59.561729431152344,37,97,0.0005511780781213248,False,ACD,6.631790533404914e-05,0.0011582899747256405,-0.34295820062751037,-0.9393506654175214,0.5113745100191489
176,0.0006253489911304633,0.001232776550311201,0.001018842580283857,0.0014995559499847882,0.00047540346317104113,TOGGLE_A_OFF,True,2.219675719892415e-08,5.510571545156456e-09,2.2870558123978503e-08,-0.1682242249179038,-3.847382082070376e-09,-0.2220716069999742,59.6928596496582,37,97,0.00047540346317104113,False,CD,-2.5166786398395156e-06,0.0011204011403150918,0.07424421350617869,-0.9972400898273948,-0.5513072808433542
177,0.0005485062144751074,0.0012105237375475276,0.001018842580283857,0.0014995559499847882,0.0005520470241098666,TOGGLE_A_ON,True,-1.4123352939232771e-08,-4.089965800710253e-09,1.4703636233840743e-08,0.5932182701052875,8.7224662441147e-09,0.5519407363494021,58.49957466125488,37,97,0.0005520470241098666,False,ACD,6.482484327870473e-05,0.001160607248255121,-0.3458762667337205,-0.9382801330670624,0.49857375796835995
178,0.000626289310354792,0.0012292264110294606,0.001018842580283857,0.0014995559499847882,0.0004766299711136526,TOGGLE_A_OFF,True,2.2396454233571926e-08,5.385149124579283e-09,2.3034777909292697e-08,-0.161886499813566,-3.729019731604746e-09,-0.21561551954517078,60.492753982543945,37,97,0.0004766299711136526,False,CD,-4.57725803559042e-06,0.0011234683732032882,0.07329925001054068,-0.997309991901209,-0.5386962316798298
179,0.000549270765409027,0.0012075897815683552,0.001018842580283857,0.0014995559499847882,0.000552939357275836,TOGGLE_A_ON,True,-1.447235068186865e-08,-4.065681705039613e-09,1.5032588000263888e-08,0.588880145995047,8.852393205158935e-09,0.5477325392002059,58.92372131347656,37,97,0.000552939357275836,False,ACD,6.339227875838709e-05,0.0011629102943946372,-0.34834413577610096,-0.9373667174955602,0.48659285694631393
180,0.0006271799404531397,0.0012257600992305702,0.001018842580283857,0.0014995559499847882,0.00047787424216983305,TOGGLE_A_OFF,True,2.2597491970130096e-08,5.270285652930234e-09,2.3203934024289427e-08,-0.1558632602954562,-3.6166409645696755e-09,-0.20947990126002586,66.38097763061523,37,97,0.00047787424216983305,False,CD,-6.5404730356534825e-06,0.0011265029395491797,0.07256341399222402,-0.9973638007005701,-0.5264875838396756
181,0.0005500081931647866,0.001204676422595254,0.001018842580283857,0.0014995559499847882,0.0005538588432252296,TOGGLE_A_ON,True,-1.4822566911309533e-08,-4.0495935189295926e-09,1.536579635127333e-08,0.5848720077499834,8.987024747518609e-09,0.5438590324975019,98.39534759521484,37,97,0.0005538588432252296,False,ACD,6.200625500761369e-05,0.00116521549770482,-0.3504261061336142,-0.9365903822579184,0.4752517944025304
182,0.000628031903332632,0.0012223484528024503,0.001018842580283857,0.0014995559499847882,0.00047914192230817226,TOGGLE_A_OFF,True,2.280076966355625e-08,5.164274928414636e-09,2.337829832957906e-08,-0.15008797758132075,-3.508801665667268e-09,-0.20359677924698805,82.19313621520996,37,97,0.00047914192230817226,False,CD,-8.427007006997771e-06,0.0011295270521291913,0.0720178933370375,-0.9974033401976277,-0.5145755679223962
183,0.0005507252532510174,0.0012017649192584059,0.001018842580283857,0.0014995559499847882,0.0005548092733989327,TOGGLE_A_ON,True,-1.5176327412332963e-08,-4.040822413561665e-09,1.5705067956053908e-08,0.5811215567201067,9.12655412013867e-09,0.5402481108402453,61.2797737121582,37,97,0.0005548092733989327,False,ACD,6.0655941954548386e-05,0.0011675368319803692,-0.35216674307119183,-0.9359372762491249,0.46441294977447406
184,0.000628853744060986,0.0012189677947086518,0.001018842580283857,0.0014995559499847882,0.00048043834699130187,TOGGLE_A_OFF,True,2.3007092689570566e-08,5.0658619654335825e-09,2.3558210277508728e-08,-0.14450848085208937,-3.404361323305345e-09,-0.19791284217539473,60.69350242614746,37,97,0.00048043834699130187,False,CD,-1.025280055478526e-05,0.0011325594173845334,0.07165095649508384,-0.9974297671673057,-0.5028758722452032
185,0.0005514273413459853,0.0011988394027556285,0.001018842580283857,0.0014995559499847882,0.0005557944290551815,TOGGLE_A_ON,True,-1.5535721752641767e-08,-4.03879149417977e-09,1.605211783874531e-08,0.5775720633278432,9.271255398477871e-09,0.536843318726321,59.10658836364746,37,97,0.0005557944290551815,False,ACD,5.933283970234541e-05,0.0011698864591612895,-0.3535965618716025,-0.9353980283443966,0.4539688929371374
186,0.0006296522172949022,0.0012155985430312084,0.001018842580283857,0.0014995559499847882,0.0004817685622861618,TOGGLE_A_OFF,True,2.3217181180659386e-08,4.974120974820274e-09,2.3744038861316566e-08,-0.13908311474897386,-3.3023950206357018e-09,-0.19238550976960955,60.10913848876953,37,97,0.0004817685622861618,False,CD,-1.2030280427040969e-05,0.0011356161013030602,0.0714561685399509,-0.997443740757178,-0.4913203054569556
187,0.0005521188415175901,0.0011958862209819386,0.001018842580283857,0.0014995559499847882,0.0005568180606271915,TOGGLE_A_ON,True,-1.5902667415505186e-08,-4.043142690410169e-09,1.6408590242406188e-08,0.5741777452301783,9.421447921968436e-09,0.5335991931521467,83.57620239257812,37,97,0.0005568180606271915,False,ACD,5.803023862813113e-05,0.0011722751403243359,-0.35473574199045443,-0.9349666054744871,0.44383423385615595
188,0.0006304327515693673,0.0012122242591873706,0.001018842580283857,0.0014995559499847882,0.0004831373464953026,TOGGLE_A_OFF,True,2.3431676393169163e-08,4.888373264415067e-09,2.3936157832167824e-08,-0.133778084167188,-3.2021334708889275e-09,-0.18698021763807693,89.67804908752441,37,97,0.0004831373464953026,False,CD,-1.3769194052645328e-05,0.001138711125759914,0.07143119259300476,-0.9974455297021588,-0.4798531117037499
189,0.0005527918455165367,0.0011929398170825148,0.001018842580283857,0.0014995559499847882,0.0005578680312879595,TOGGLE_A_ON,True,-1.6169204537931067e-08,-4.016105744324132e-09,1.666050061489882e-08,0.570410547441607,9.503325846806212e-09,0.5299138732884132,70.93501091003418,37,97,0.0005578680312879595,False,ACD,5.6763552656991715e-05,0.001174674844731366,-0.3555966333311554,-0.934639521078342,0.43348717415733523
190,0.0006311869715734998,0.0012088835998994272,0.001018842580283857,0.0014995559499847882,0.00048452790019641205,TOGGLE_A_OFF,True,2.3648119755937045e-08,4.809488859588466e-09,2.4132234688931017e-08,-0.12864341952134575,-3.104453319719145e-09,-0.18174787284106492,67.10100173950195,37,97,0.00048452790019641205,False,CD,-1.5450018509706594e-05,0.001141808160165789,0.07157858811618677,-0.997434963153673,-0.46860678134653433
191,0.0005534472855232799,0.0011900013009712442,0.001018842580283857,0.0014995559499847882,0.0005589426277456237,TOGGLE_A_ON,True,-1.6423930249369295e-08,-3.989230935971082e-09,1.690146290404048e-08,0.5666597735056192,9.577379707776977e-09,0.5262371532133961,74.11670684814453,37,97,0.0005589426277456237,False,ACD,5.553217337861394e-05,0.0011770840656576747,-0.35617312780866767,-0.934419982141326,0.42336786486604355
192,0.000631916478219423,0.0012055764670254332,0.001018842580283857,0.0014995559499847882,0.00048593800516097375,TOGGLE_A_OFF,True,2.3866155367239786e-08,4.7371372145912935e-09,2.4331745539584582e-08,-0.12366772113392327,-3.0090516457586485e-09,-0.1766767727796819,64.50486183166504,37,97,0.00048593800516097375,False,CD,-1.707459029732058e-05,0.0011449056491115435,0.07189374395482151,-0.9974122966848922,-0.4575780856060665
193,0.0005540872758356514,0.001187066597865822,0.001018842580283857,0.0014995559499847882,0.0005600420414580279,TOGGLE_A_ON,True,-1.6681647531093205e-08,-3.967342638881638e-09,1.7146928936865528e-08,0.5629774891248168,9.653335562055708e-09,0.5226308246868725,63.995361328125,37,97,0.0005600420414580279,False,ACD,5.433330280268825e-05,0.001179505570342603,-0.3564774883633466,-0.9343039121657187,0.41352102963986054
194,0.0006326370483244998,0.001202230147646469,0.001018842580283857,0.0014995559499847882,0.00048739854908702324,TOGGLE_A_OFF,True,2.4018283200446838e-08,4.636581640097748e-09,2.446172146849355e-08,-0.11798687037065522,-2.8861620779330932e-09,-0.1708730324485883,64.15414810180664,37,97,0.00048739854908702324,False,CD,-1.8677903405067914e-05,0.001148071457364511,0.0723724065833646,-0.9973776790982452,-0.44583966318141205
195,0.0005547250298879476,0.0011840720259610532,0.001018842580283857,0.0014995559499847882,0.0005611908827688787,TOGGLE_A_ON,True,-1.694741779754208e-08,-3.9497535912505275e-09,1.7401595427892308e-08,0.5592704166939106,9.732198085366599e-09,0.5190026147792772,59.22555923461914,37,97,0.0005611908827688787,False,ACD,5.3142256424497576e-05,0.0011819920939288035,-0.35651342815978954,-0.9342901987818147,0.4037247157941048
