step_idx,particle_x,particle_y,target_x,target_y,tracking_error,chosen_action,action_switched,Fp_x,Fp_y,Fp_mag,Fp_hat_dot_d,Fp_dot_d,score,solver_time_ms,n_actions_evaluated,target_idx,dist_to_target,target_advanced,gates_active,cross_track_error,arc_progress,d_hat_x,d_hat_y,tangent_alignment
67,0.0013010660851910185,0.001261500541783136,0.001282842712474619,0.001382842712474619,0.00012270294903253887,HOLD,False,-6.668062949487309e-12,1.0142267130797293e-11,1.2137901221000959e-11,0.9957544441809993,1.2087364838285865e-11,0.9957665315458376,1282.2556495666504,13727,50,0.00012270294903253887,False,CD,-5.835220965372533e-05,0.00019694570107893462,-0.4709014992959148,0.8821857956002574,0.9960214242284801
68,0.0013007191439714878,0.0012620092777556643,0.001282842712474619,0.001382842712474619,0.00012214862156013933,HOLD,False,-6.539687919032778e-12,9.589447163471766e-12,1.1607110535329624e-11,0.9942664829495564,1.1541555235651878e-11,0.9942780245047921,1284.6629619598389,13727,50,0.00012214862156013933,False,CD,-5.84169066978631e-05,0.0001976627275281584,-0.4725563584989146,0.8813004527629865,0.9945590412031737
69,0.001300378755054798,0.0012624899862863786,0.001282842712474619,0.001382842712474619,0.00012162356469991915,HOLD,False,-6.416179920216182e-12,9.061142331659623e-12,1.1102777360785873e-11,0.9924584902625728,1.1020038115697284e-11,0.9924695103006885,1341.336965560913,13727,50,0.00012162356469991915,False,CD,-5.848807907831707e-05,0.00019834749898024368,-0.4741352168699124,0.8804520407845738,0.9927760708403938
70,0.0013000446681867524,0.0012629439198146184,0.001282842712474619,0.001382842712474619,0.00012112649487889927,HOLD,False,-6.297389101878297e-12,8.556445425219238e-12,1.0624023146398485e-11,0.9902928810435337,1.0521884782801188e-11,0.9903034029283165,1354.3925285339355,13727,50,0.00012112649487889927,False,CD,-5.8565491035467935e-05,0.00019900146596990074,-0.4756416045980273,0.8796391669164202,0.9906348990146686
71,0.0012997166410376288,0.0012633722836971131,0.001282842712474619,0.001382842712474619,0.00012065617604346106,HOLD,False,-6.183166091188968e-12,8.074468957849098e-12,1.0169984850652324e-11,0.9877302738406594,1.0046189651764019e-11,0.9877403200303111,1491.903305053711,13727,50,0.00012065617604346106,False,CD,-5.864890802095152e-05,0.00019962602160261502,-0.4770789016151763,0.8788604676691611,0.988096113086629
72,0.0012993944391520443,0.0012637762373007928,0.001282842712474619,0.001382842712474619,0.00012021141861871344,HOLD,False,-6.0733624603508225e-12,7.614346042269147e-12,9.739815050924654e-12,0.984729800491164,9.592070861718363e-12,0.9847393925620257,1307.6527118682861,13727,50,0.00012021141861871344,False,CD,-5.873809749757779e-05,0.0002002225032094363,-0.478450342903471,0.8781146106138712,0.9851188111106594
73,0.001299077835876855,0.0012641568951334517,0.001282842712474619,0.001382842712474619,0.00011979107842333984,HOLD,False,-5.967831140625237e-12,7.175231103676273e-12,9.33268181790099e-12,0.9812495126365837,9.15867073492029e-12,0.9812586713073186,1309.4768524169922,13727,51,0.00011979107842333984,True,CD,-5.8832829638257814e-05,0.00020079219401366197,-0.4797590237259714,0.8774002958464868,0.9816610080095476
74,0.0012987666122696883,0.0012645153280043916,0.0012783651186369259,0.0013872505191052757,0.00012441924319420288,HOLD,False,-5.86642678739264e-12,6.756300444896547e-12,8.94776837840292e-12,0.9772468931930677,8.74515609569862e-12,0.9772556383491634,1472.6519584655762,13727,51,0.00012441924319420288,False,CD,-5.8932877932365354e-05,0.00020133632480155442,-0.4810079047674025,0.8767162571489553,0.9776801468421885
75,0.0012984605569905162,0.0012648525642078607,0.0012783651186369259,0.0013872505191052757,0.0001240366317089133,HOLD,False,-5.769006099838771e-12,6.356752676058665e-12,8.584272593793603e-12,0.9726794778589949,8.3507184638083e-12,0.9726878285774587,3715.2326107025146,13727,51,0.0001240366317089133,False,CD,-5.903801970748128e-05,0.0002018560755901747,-0.4821998171737458,0.8760612628781196,0.9731337202695132
76,0.0012981594661784915,0.0012651695907227479,0.0012783651186369259,0.0013872505191052757,0.00012367525730450768,HOLD,False,-5.6754280987205656e-12,5.975809020975553e-12,8.241406285271934e-12,0.9675055874973,7.97457413542346e-12,0.9675135620714354,1326.3494968414307,13727,51,0.00012367525730450768,False,CD,-5.9148036573994454e-05,0.00020235257728625845,-0.4833374674816852,0.8754341166109479,0.967980003077991
77,0.0012978631433160981,0.0012654673544226,0.0012783651186369259,0.0013872505191052757,0.00012333414842012467,HOLD,False,-5.585554365516601e-12,5.6127135117656165e-12,7.91839444176014e-12,0.9616851667182367,7.615964164031576e-12,0.9616927826824007,1315.5248165130615,13727,51,0.00012333414842012467,False,CD,-5.9262714799567765e-05,0.00020282691333083333,-0.4844234424306908,0.8748336575724548,0.9621788911056146
78,0.0012974017729148648,0.0012667784324258526,0.0012783651186369259,0.0013872505191052757,0.00012196687203905908,WIDEN,True,-8.696627178591097e-12,2.4713238139810183e-11,2.6198768361096252e-11,0.9857961751956242,2.5827631441380013e-11,0.9358220028270656,1314.8269653320312,13727,51,0.00012196687203905908,False,CD,-5.902659919675634e-05,0.00020443426524837958,-0.4854602136521012,0.8742587608705193,0.9851213200294255
79,0.0012964201617073723,0.0012694405342877442,0.0012783651186369259,0.0013872505191052757,0.00011918547354012017,MOVE_C_DOWN,True,-1.8502935348840093e-11,5.0179437914558046e-11,5.3482096125192604e-11,0.9875818329636599,5.2818934103889326e-11,0.9376346518977637,1313.8346672058105,13727,52,0.00011918547354012017,True,CD,-5.85691769533089e-05,0.00020771701985534643,-0.4889700063792126,0.8723005977640462,0.9862494084333719
80,0.0012948251583160778,0.0012733831206233471,0.0012738188423714754,0.0013915874509685647,0.0001200563576905687,MOVE_C_DOWN,False,-3.00651056192484e-11,7.431600160844424e-11,8.01671919862661e-11,0.9909309603713468,7.944114347618518e-11,0.9910104015148229,1335.6525897979736,13727,52,0.0001200563576905687,False,CD,-5.797137474592795e-05,0.00021264583514492565,-0.4961135228113942,0.8682576647986863,0.9891877661093922
81,0.0012928484291218796,0.0012774125801480612,0.0012738188423714754,0.0013915874509685647,0.0001157498436230901,MOVE_C_DOWN,False,-3.7260467487775386e-11,7.595352264467675e-11,8.460070945058906e-11,0.997149537742207,8.436055547085537e-11,0.997233898297678,1337.8808498382568,13727,53,0.0001157498436230901,True,CD,-5.7603408261786666e-05,0.00021787431601297082,-0.506775839635926,0.8620778667610611,0.996076597066461
82,0.0012909502134884367,0.0012801614113544396,0.0012692050054039093,0.0013958524379914438,0.00011771689648883638,MOVE_C_DOWN,False,-3.578052173372241e-11,5.181424754350137e-11,6.296794409885573e-11,0.9981939681861941,6.285522018253142e-11,0.9982568234063767,1300.333023071289,13727,54,0.00011771689648883638,True,CD,-5.778638123214551e-05,0.00022177206883591054,-0.5180015647828401,0.8553796694337135,0.9987538615126814
83,0.0012892763483352634,0.0012816584136843524,0.0012645247461294607,0.0014000444278521838,0.00012094581498464629,MOVE_C_DOWN,False,-3.155161480985593e-11,2.8217829132364234e-11,4.2329071311013e-11,0.959114087366041,4.059936771360167e-11,0.9591546867337546,1257.3304176330566,13727,54,0.00012094581498464629,False,CD,-5.8414600767977914e-05,0.0002242944105401188,-0.5263115197355683,0.8502918229594099,0.9609498455740725
84,0.0012871544768135927,0.0012885397182952334,0.0012645247461294607,0.0014000444278521838,0.00011377787554800018,WIDEN,True,-3.9996335906050825e-11,1.297095360759442e-10,1.357360329276877e-10,0.9660069250407266,1.3112291379262747e-10,0.9161380479545191,1245.2611923217773,13727,55,0.00011377787554800018,True,CD,-5.648155955038735e-05,0.00023239462869385617,-0.5316612402539863,0.846957097856552,0.9605330424610465
85,0.0012850642723715973,0.0012916104425225283,0.0012597792193320735,0.0014041623862400124,0.00011535715817319382,HOLD,True,-3.939942551684121e-11,5.788178804201667e-11,7.001868406359879e-11,0.9998441044950623,7.000876830959611e-11,0.9499141132633719,1233.459711074829,13727,56,0.00011535715817319382,True,CD,-5.6523361687541734e-05,0.00023672000401157362,-0.5487072500223329,0.8360145655255827,0.9999829045826328
86,0.001283096049381052,0.001299241342654466,0.001254969595899476,0.0014082052971103158,0.00011253550886768037,WIDEN,True,-3.710012932634299e-11,1.438390787686376e-10,1.4854662627283632e-10,0.943013428265801,1.4008240631229436e-10,0.8931535106721132,1240.3995990753174,13727,57,0.00011253550886768037,True,CD,-5.382015396919286e-05,0.0002453071342339259,-0.5577150816908542,0.8300324618065028,0.9356000388917199
87,0.001281273712049395,0.0013017500365041694,0.0012500970625342821,0.001412172162935332,0.0001147389623474426,ROTATE_INTERFERENCE_CW,True,-3.435024944097582e-11,4.728776501000311e-11,5.8447175776923e-11,0.9998685176695128,5.844049087455911e-11,0.9499269581603873,1252.9420852661133,13727,58,0.0001147389623474426,True,CD,-5.385266385615555e-05,0.0002488899014505488,-0.5754108262593062,0.8178645248582326,0.9999819596064121
88,0.0012799667689687023,0.0013086051111846,0.0012451628214611907,0.0014160620049502763,0.00011295263954363124,WIDEN,True,-2.463529668578636e-11,1.2921511353509966e-10,1.3154255360409198e-10,0.9074225146716534,1.1936558220027058e-10,0.8575418802538536,1286.3597869873047,13727,59,0.00011295263954363124,True,CD,-5.086179793795982e-05,0.0002561448098146765,-0.582713113157698,0.8126779360558916,0.8995886676067892
89,0.0012777390646065642,0.0013101320538126003,0.0012401680901303537,0.0014198738633948362,0.00011599501236465203,STRENGTHEN_TRAP,True,-4.199123795077853e-11,2.8782190455474966e-11,5.0908531230572124e-11,0.9461195316864637,4.8166501846246295e-11,0.8961676981883099,1336.8406295776367,13727,60,0.00011599501236465203,True,CD,-5.172644652797604e-05,0.00025907982292155344,-0.5973634185116374,0.8019706641904617,0.9485365763101856
90,0.0012763975374210756,0.0013174655499425614,0.0012351141009169894,0.001423606797749979,0.00011388716615888959,WIDEN,True,-2.5287191703131982e-11,1.382331454020885e-10,1.4052702427642126e-10,0.8930905474299478,1.2550425013027804e-10,0.843216051680078,1298.027753829956,13727,61,0.00011388716615888959,True,CD,-4.83085669166002e-05,0.0002666524662339614,-0.6032297021229517,0.7975675059044561,0.8843482813776924
91,0.0012749752301922154,0.0013224225847429287,0.0012300021008173115,0.0014272598869700093,0.00011407647568199184,WIDEN,False,-2.6809859648008505e-11,9.343790467453962e-11,9.72080789045554e-11,0.9260111251103225,9.001668852734547e-11,0.9261011417988498,1268.5635089874268,13727,62,0.00011407647568199184,True,CD,-4.6328989846514156e-05,0.000272053413942579,-0.618227997895655,0.7859988184570825,0.9207830914256845
92,0.0012742632395687551,0.0013271476799965585,0.0012248333511408523,0.0014308322297098249,0.0001148642665028499,WIDEN,False,-1.3420707072525433e-11,8.906594721788959e-11,9.007140685115575e-11,0.8625765522454824,7.769434615412228e-11,0.8626542465916365,1279.5279026031494,13727,63,0.0001148642665028499,True,CD,-4.38871062337573e-05,0.00027668292231709145,-0.6287887845947902,0.777576146988709,0.8566014899000828
93,0.0012737390025121503,0.0013301507775068766,0.0012196091271992526,0.0014343229445473082,0.00011739626820001325,WIDEN,False,-9.881635714615477e-12,5.660705445857445e-11,5.746307804906014e-11,0.86842367079704,4.990316559833241e-11,0.8684735739626384,1308.8924884796143,13727,64,0.00011739626820001325,True,CD,-4.2365519163256864e-05,0.00027964378929806256,-0.6377516010896301,0.7702421017482834,0.8646789256302707
94,0.0012736796253097463,0.0013328993060319416,0.0012143307179915987,0.0014377311702008062,0.00012046581483963552,WIDEN,False,-1.1192338971798881e-12,5.180854213515795e-11,5.182063028068101e-11,0.7792009030862651,4.0379461114109184e-11,0.7792412825473792,1330.7950496673584,13727,64,0.00012046581483963552,False,CD,-4.063580581832723e-05,0.00028202798967329185,-0.6434390325697621,0.7654973620880012,0.775386087102837
95,0.001269069552877722,0.0013364994050843358,0.0012143307179915987,0.0014377311702008062,0.00011508349279234839,TOGGLE_B_ON,True,-8.689781810978762e-11,6.786026841118221e-11,1.1025537093982963e-10,0.979487496704975,1.0799473676762888e-10,0.9295954914417426,1314.300537109375,13727,65,0.00011508349279234839,True,BCD,-4.176768307275527e-05,0.0002884257224968198,-0.6479942757104372,0.7616452052264924,0.9826158420848367
96,0.001262352104577237,0.0013442361120588986,0.0012089994258863796,0.001441056065741637,0.00011054687582477166,MOVE_B_LEFT,True,-1.2662091739003647e-10,1.4583349076557976e-10,1.9313276197882347e-10,0.9999771748917856,1.9312935367980646e-10,0.9501703042454654,1374.2055892944336,13727,66,0.00011054687582477166,True,BCD,-4.1559063150213885e-05,0.00029986104412445345,-0.6600903291490038,0.7511862334747353,0.9993995878563403
97,0.0012592286972810788,0.0013518375603625218,0.0012036165663001485,0.0014442968108015776,0.00010789542207152347,TRANSLATE_TRAP_X_NEG,True,-5.887484049467828e-11,1.4328392488383355e-10,1.5490813398072378e-10,0.9360092356016556,1.449963800850117e-10,0.8861542319817406,1357.2845458984375,13727,67,0.00010789542207152347,True,BCD,-3.858379352415309e-05,0.000308374792934799,-0.6812932780051041,0.732010566414898,0.9282662335887417
98,0.0012477598621095853,0.0013537206851427814,0.001198183467372963,0.0014474526057752766,0.00010603533307599773,MOVE_B_LEFT,True,-2.1618244991997816e-10,3.549606585273551e-11,2.1907720635526098e-10,0.8037418758500008,1.76082328533831e-10,0.7539179581785346,1338.9921188354492,13727,68,0.00010603533307599773,True,BCD,-4.53746549640268e-05,0.0003189136211236258,-0.696724574282744,0.7173387397795612,0.8192069669240418
99,0.001238822757290474,0.0013709686184175775,0.0011927014696406862,0.0014505226720175454,9.195662357144825e-05,NARROW,True,-1.68460457064492e-10,3.25115882794238e-10,3.661683531375346e-10,0.9495212150361447,3.47685569100151e-10,0.8998689006052448,1366.2471771240234,13727,69,9.195662357144825e-05,True,BCD,-3.880711307259206e-05,0.00033934867278315287,-0.7153661188870926,0.6987498235752322,0.9322167551600691
100,0.0012225218497056375,0.0013633872783343178,0.0011871719257042293,0.0014535062520354774,9.680416596332838e-05,TRANSLATE_TRAP_X_NEG,True,-3.072648690922072e-10,-1.4290489385960637e-10,3.388709318712312e-10,0.40128998731625704,1.359859132424419e-10,0.3514259732294995,3636.4693641662598,13727,70,9.680416596332838e-05,True,BCD,-5.519740142397755e-05,0.00034772067542905636,-0.7501277636465864,0.6612929291959583,0.4204783611439098
101,0.0012247859081206086,0.001412769293250188,0.0011815961998958187,0.0014564026096753472,6.139395083231374e-05,ROTATE_INTERFERENCE_CW,True,4.2676495702625876e-11,9.308290516749541e-10,9.318068505476607e-10,0.6098280851201213,5.682425971993761e-10,0.5603963277173206,1342.2586917877197,13727,71,6.139395083231374e-05,True,BCD,-1.483336685295715e-05,0.0003790531526780971,-0.7637715838784851,0.6454866130740049,0.5458034564861743
102,0.0011812558302046461,0.0013456490107967428,0.001175975667942366,0.0014592110303042463,0.00011368470604324315,TRANSLATE_TRAP_X_NEG,True,-1.1924996557934763e-09,-1.8387496084206018e-09,2.191587450122508e-09,-0.04784263380356596,-1.0485136366733561e-10,-0.0979474851672333,1348.5946655273438,13727,72,0.00011368470604324315,True,BCD,-9.471797876620098e-05,0.00037404276065327354,-0.8120103431318959,0.5836430438588476,-0.06030579236746981
103,0.0012019411610513639,0.0014229284847064546,0.0011703117166260292,0.001461930820986408,5.021557517294707e-05,MOVE_C_RIGHT,True,1.0181789942287367e-09,3.803871332925861e-09,3.937781809819306e-09,0.3657471023272525,1.4402326522854776e-09,0.317187334979538,1388.176679611206,13727,73,5.021557517294707e-05,True,BCD,-1.9128579752195507e-05,0.0004047800757339175,-0.804493809792952,0.5939610340778437,0.2929474240788494
104,0.0011674314621415952,0.0013988318948227852,0.0011646057434420436,0.0014645613106541782,6.579012685582218e-05,TRANSLATE_TRAP_X_NEG,True,-6.504924994351484e-10,-4.5421001853061137e-10,7.933771062710122e-10,0.3915707287037854,3.1066364321016954e-10,0.3418813923469956,1399.5394706726074,13727,74,6.579012685582218e-05,True,BCD,-5.7459789399480076e-05,0.00042403598600242724,-0.8478370349277401,0.5302568832207066,0.435447849748031
105,0.0011479234727694515,0.0014252582419201837,0.0011588591562539123,0.0014671018502735926,4.3249008466157624e-05,TOGGLE_A_ON,True,-3.67716936587004e-10,4.981249074144077e-10,6.191479377657193e-10,0.9114450609771,5.643202413357828e-10,0.8620093812184357,1380.4931640625,13727,75,4.3249008466157624e-05,True,ABCD,-4.268462426984288e-05,0.000457587209272149,-0.8723151893016298,0.4889439748188557,0.873689771298524
106,0.001123034211226338,0.0014563193990229008,0.001153073372946036,0.0014695518130045148,3.2824503295601826e-05,TRANSLATE_TRAP_X_NEG,True,-4.691515273027208e-10,5.854890177953674e-10,7.502669828330843e-10,0.8923322402038913,6.694883098747008e-10,0.843001728513766,1343.8560962677002,13727,76,3.2824503295601826e-05,True,ABCD,-2.3037228294187756e-05,0.0004953287700207772,-0.9102303431949328,0.4141023090073693,0.8457699860663696
107,0.001109231753923372,0.0014588553814048088,0.0011472498210738711,0.0014719105943553005,4.019716426618353e-05,WIDEN,True,-2.601701907869073e-10,4.7802141723809655e-11,2.6452518391918557e-10,0.9886420631792384,2.615217122347943e-10,0.9389035848914732,1278.2068252563477,13727,77,4.019716426618353e-05,True,ABCD,-2.4888335520785454e-05,0.0005101269969625042,-0.9452150764320912,0.32644824901272795,0.9935350174725363
108,0.0011003056112174928,0.0014625334093777162,0.0011413899375117029,0.001474177612331947,4.2702568183757204e-05,HOLD,True,-1.6825382609810645e-10,6.9329193956304e-11,1.819777105342373e-10,0.9954570637229523,1.8115199284850096e-10,0.9456382157158008,1278.1023979187012,13727,78,4.2702568183757204e-05,True,ABCD,-2.384619029345786e-05,0.0005203476978264376,-0.9566410714334063,0.2912693949675184,0.9926974851992512
109,0.0010936969354083657,0.0014649456977658753,0.0011354951680981166,0.0014763523075816904,4.332670081458791e-05,HOLD,False,-1.2457060423146215e-10,4.547056487148442e-11,1.326099834413814e-10,0.9967947899274638,1.3218593738152616e-10,0.9969269758648454,1324.5961666107178,13727,79,4.332670081458791e-05,True,ABCD,-2.3218262089653562e-05,0.000527792906309048,-0.9637712642401247,0.26673010745506753,0.9951353668019205
110,0.0010890011844413787,0.0014670291355034677,0.0011295669672792598,0.0014784341435310183,4.2138544651644324e-05,HOLD,False,-8.851282044584032e-11,3.9271876143792755e-11,9.683387650575065e-11,0.9862092200693596,9.549944803424911e-11,0.9863047195173938,1305.1722049713135,13727,80,4.2138544651644324e-05,True,ABCD,-2.2334013789445002e-05,0.0005331590192370776,-0.9685691574760773,0.24874442141298755,0.9838988178152708
111,0.0010856662374892955,0.0014687391865705122,0.001123606797749979,0.0014804226065180614,3.969872056584881e-05,HOLD,False,-6.286226906865622e-11,3.2233703216943806e-11,7.064472022407723e-11,0.9723038847741248,6.868910821653624e-11,0.9723725738823413,1283.9629650115967,13727,81,3.969872056584881e-05,True,ABCD,-2.1440504070687275e-05,0.0005370094765661736,-0.9718195040566976,0.23572622156432727,0.9700070739779884
112,0.001082899694167039,0.0014698945126528022,0.0011176161300929218,0.001482317205919332,3.6872133534557146e-05,HOLD,False,-5.2148113062233837e-11,2.1777383595736546e-11,5.6512654620247476e-11,0.986028080722511,5.5724050399817485e-11,0.9860838047729108,1298.774242401123,13727,82,3.6872133534557146e-05,True,ABCD,-2.0929676994304192e-05,0.0005401289510987479,-0.9740441848387345,0.22635795983319298,0.9847060565472776
113,0.0010804856412356364,0.0014709487182091854,0.0011115964424156918,0.0014841174742707772,3.378310356190875e-05,HOLD,False,-4.550382572802595e-11,1.987130658784088e-11,4.965346897644237e-11,0.9817574902867257,4.874864684383214e-11,0.9818062389335694,1133.662223815918,13727,83,3.378310356190875e-05,True,ABCD,-2.042011382826257e-05,0.0005428542636923268,-0.9757801766145421,0.21875339294304283,0.9804473649200697
114,0.0010783865444083524,0.0014719216746801463,0.001105549219986149,0.0014858229673831193,3.0513224728932875e-05,HOLD,False,-3.956704303061478e-11,1.8339797408603183e-11,4.361076774347282e-11,0.9758070365023944,4.2556669838388925e-11,0.9758495931722329,1394.8554992675781,13727,84,3.0513224728932875e-05,True,ABCD,-1.9907665900551006e-05,0.0005452301955919239,-0.9772482695963326,0.2120986081259699,0.9745004057615745
115,0.0010765613160832724,0.001472818509882968,0.0010994759548659419,0.0014874332644514525,2.7178515810052287e-05,HOLD,False,-3.440474338317248e-11,1.6904945307991495e-11,3.8333582445789415e-11,0.9691519914609816,3.7152036919162006e-11,0.9691891434979008,1345.6177711486816,13727,85,2.7178515810052287e-05,True,ABCD,-1.9401423502715426e-05,0.0005473016228425073,-0.9784911695687326,0.20628870806230265,0.9678734515534023
116,0.0010749728623479788,0.0014736420902757882,0.0010933781455423621,0.0014889479681590707,2.393792696211193e-05,HOLD,False,-2.994164751219158e-11,1.5524124670346184e-11,3.372685432299875e-11,0.9622006181046079,3.2452962276931564e-11,0.9622330710668848,1298.546552658081,13727,86,2.393792696211193e-05,True,ABCD,-1.8910323264577074e-05,0.000549108715218055,-0.9795466301703449,0.2012172937893799,0.9609733186290496
117,0.0010735889655450349,0.001474395388564085,0.0010872572965586172,0.001490366704775499,2.1021565456022237e-05,HOLD,False,-2.6085840176731684e-11,1.4199338210850619e-11,2.970003810354646e-11,0.955186243191379,2.8370023005010545e-11,0.9552146132143841,1307.0528507232666,13727,87,2.1021565456022237e-05,True,ABCD,-1.8441036236808484e-05,0.0005506865095398954,-0.9804459663974845,0.19678848282585748,0.954026791838461
118,0.001072381908004797,0.0014750818344458924,0.0010811149181426051,0.0014916891242487064,1.87634629176415e-05,HOLD,False,-2.275249860522921e-11,1.2939200036236307e-11,2.617439761214563e-11,0.9482681833253542,2.482129674148815e-11,0.9482930046220958,1293.3857440948486,13727,88,1.87634629176415e-05,True,ABCD,-1.7998006369455337e-05,0.0005520653389047767,-0.981214838010699,0.19291822533300915,0.94718706751635
119,0.0010713278978206672,0.0014757052503486239,0.0010749525258342899,0.0014929149002914756,1.75872106768707e-05,HOLD,False,-1.9867623907629416e-11,1.1751112920914788e-11,2.3082702064860135e-11,0.9415620429375313,2.173473767475102e-11,0.9415837776752061,1301.516056060791,13727,89,1.75872106768707e-05,True,ABCD,-1.7583859980991852e-05,0.0005532714000579994,-0.9818742623406556,0.18953346129639867,0.9405649379086167
120,0.00107040651531619,0.0014762697141709998,0.0010687716401117638,0.0014940437304619097,1.7849046810504466e-05,HOLD,False,-1.736765104327122e-11,1.0639892385559731e-11,2.0367685502705793e-11,0.9351509352871108,1.9047795298424336e-11,0.9351699830824092,1303.5390377044678,13727,90,1.7849046810504466e-05,True,ABCD,-1.7199823404828176e-05,0.0005543273012557174,-0.9824415024625581,0.1865708826079556,0.9342399654978154
121,0.0010696002228267475,0.0014767794264350746,0.0010625737860160923,0.0014950753362380552,1.9598753270882564e-05,HOLD,False,-1.5198255368861223e-11,9.607849825571667e-12,1.7980482321891603e-11,0.9290915946755693,1.670644408507683e-11,0.9291083011196544,1294.5561408996582,13727,91,1.9598753270882564e-05,True,ABCD,-1.684607896789488e-05,0.0005552525554980821,-0.9829307919278898,0.18397570023786158,0.928266377858755
122,0.0010688939412440263,0.0014772385990678323,0.0010563604927750331,0.001496009463086623,2.257061511206198e-05,HOLD,False,-1.3313094189855403e-11,8.655200218806585e-12,1.5879262191159615e-11,0.9234191131985046,1.4664137629920352e-11,0.9234337773361345,1304.194688796997,13727,92,2.257061511206198e-05,True,ABCD,-1.6522053089364707e-05,0.0005560640137510126,-0.9833539154866514,0.18170051429501147,0.922677582348821
123,0.0010682746877854873,0.0014776513680503922,0.0010501332934257218,0.0014968458805257913,2.6410973069631154e-05,HOLD,False,-1.1672652696334763e-11,7.780512019438977e-12,1.4028085694558811e-11,0.9181511593291594,1.2880821294787298e-11,0.9181640401504542,1291.590690612793,13727,93,2.6410973069631154e-05,True,ABCD,-1.622664399083347e-05,0.0005567762409366257,-0.9837206724273616,0.17970430889953537,0.9174901935747736
124,0.0010677312676403254,0.0014780217280644353,0.0010438937244364181,0.001497584382182072,3.083708647269442e-05,HOLD,False,-1.02432284151202e-11,6.981121795804811e-12,1.2395958611264677e-11,0.9132917772561389,1.1322040362652712e-11,0.9133030992965016,1298.7492084503174,13727,94,3.083708647269442e-05,True,ABCD,-1.5958398731352025e-05,0.0005574018399392711,-0.9840392462950824,0.17795157135863165,0.9127076774152296
125,0.0010672540121983878,0.0014783534861070363,0.0010376433253274056,0.0014982247858412322,3.566036076791162e-05,HOLD,False,-8.996053141660377e-12,6.253491776429421e-12,1.0956054560171191e-11,0.908834717095509,9.958151581393242e-12,0.9088446752470904,3605.4952144622803,13727,95,3.566036076791162e-05,True,ABCD,-1.571564876236747e-05,0.0005579517295305564,-0.9843165004373579,0.17641152730123058,0.9083235587660791
126,0.0010668345571570158,0.0014786502308397635,0.0010313836382911381,0.0014987669334932513,4.076088043803629e-05,HOLD,False,-7.90654125891215e-12,5.593506433961504e-12,9.685076608145589e-12,0.9047662584171495,8.763635291493758e-12,0.904775022052441,1299.1487979888916,13727,96,4.076088043803629e-05,True,ABCD,-1.5496612049541842e-05,0.0005584353820618394,-0.9845582148904342,0.17505748053071538,0.9043241505957944
127,0.0010664656545413442,0.001478915314603278,0.0010251162078117255,0.0014992106913713087,4.6061687583086874e-05,HOLD,False,-6.953650483703818e-12,4.99671122425828e-12,8.562731930181104e-12,0.901067530143655,7.716500779140644e-12,0.9010752466444342,1316.7650699615479,13727,97,4.6061687583086874e-05,True,ABCD,-1.5299468580415873e-05,0.0005588610263955628,-0.9847692768610269,0.17386624557000796,0.9006908023753651
128,0.00106614101343352,0.0014791518453517493,0.001018842580283857,0.0014995559499847882,5.15118361572283e-05,HOLD,False,-6.11934071636318e-12,4.458499570470718e-12,7.571297723826993e-12,0.8977163628237752,6.7977755708527196e-12,0.8977231605993461,1311.589002609253,13727,98,5.15118361572283e-05,True,ABCD,-1.5122414926966926e-05,0.0005592358210244205,-0.9849538344487695,0.17281766114221642,0.8974016993479107
129,0.0010658551649293413,0.001479362686143132,0.0010125643036312513,0.0014998026241462928,5.707632577054452e-05,HOLD,False,-5.388117364602949e-12,3.974255287711443e-12,6.695260549570732e-12,0.8946887283175208,5.991068835578221e-12,0.8946947193863564,1301.7609119415283,13727,99,5.707632577054452e-05,True,ABCD,-1.4963702508967122e-05,0.0005595660017552171,-0.9851154211895661,0.1718941736432743,0.894433263791775
130,0.001065603347500988,0.001479550460208472,0.0010062829269247282,0.0014999506529926644,6.273021730375696e-05,HOLD,False,-4.746646697763387e-12,3.539457745240915e-12,5.921014778206011e-12,0.8919598292579028,5.28219929043141e-12,0.8919651114571933,1346.5707302093506,13727,100,6.273021730375696e-05,True,ABCD,-1.4821663319705572e-05,0.0005598570077671536,-0.9852570573766553,0.17108048073200602,0.8917612174409818
131,0.0010653814095310935,0.0014797175599865005,0.001,0.0015,6.845513921667072e-05,HOLD,False,-4.183432174640975e-12,3.149756610423308e-12,5.236608775221483e-12,0.8895049001005005,4.65887867036889e-12,0.889509558979171,1263.6501789093018,13727,101,6.845513921667072e-05,True,ABCD,-1.4694726126965514e-05,0.0005601135893227166,-0.9853813328440846,0.1703632263148813,0.8893613643069552
132,0.00106518572629451,0.0014798661588339844,0.0009937170730752718,0.0014999506529926644,7.42371557818709e-05,HOLD,False,-3.688542110887908e-12,2.8010222855234134e-12,4.631529849606092e-12,0.8872997764537873,4.110442699970982e-12,0.8873038868964873,1243.062973022461,13727,102,7.42371557818709e-05,True,ABCD,-1.4581425538637857e-05,0.0005603398999286395,-0.985490474902121,0.16973073933495908,0.8872101485799719
133,0.0010650131291030077,0.0014799982244018235,0.0009874356963687487,0.0014998026241462928,8.006542524009475e-05,HOLD,False,-3.253380413121642e-12,2.48937730629114e-12,4.096520900173814e-12,0.8853212821403842,3.627622456938902e-12,0.8853249097628412,1233.6411476135254,13727,103,8.006542524009475e-05,True,ABCD,-1.4480405810154886e-05,0.0005605395753201972,-0.9855864043360915,0.1691728098302276,0.8852850355093953
